person_id	person	family_size	gender	position	personal_income	couple_income	couple_share	property_abroad	total_income	total_share
6ded3c8ee5bdad19b1d06dc2a4cfff73	Сандрунян Э.С.	2	m	Заместитель начальника Московского УВД на ВВТ МВД России	1117331.6	1117331.6	100	False	1117331.6	100
e52bee77ab7eea9b10104ffad922506b	Сатюков А.Г.	2	m	Тюменский Юридический Институт МВД РФ, заместитель начальника института	703900	1345954	52.2974782199	False	1345954	52.2974782199
47f57663093f43eb07c1fce7d4184413	Свирин О.В.	1	m	Первый заместитель начальника УВД по Астраханской области - начальник КМ	682984	682984	100	False	682984	100
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	2	m	Первый заместитель министра внутренних дел по Республике Северная Осетия - Алания	1259206.55	1612291.09	78.1004471097	False	1612291.09	78.1004471097
2644c79b3446d148df2cd108d86ea575	Симановский А.В.	2	m	Начальник 1 отдела (организационно-методического и правового обеспечения) НЦБ Интерпола при МВД России	700889.81	706092.49	99.2631730158	False	706092.49	99.2631730158
d240853e185a5aa48b2430607cd15f7e	Скиба Ю.И.	1	u	УВД по калужской области. Зам начальника УВД - начальник МОБ	1157488.7	1157488.7	100	False	1157488.7	100
b2eb45ac623bea006c3c0f5737b6ff3d	Скрипка С.Д.	2	m	Заместитель Министра Внутренних Дел по Карачаево-Черкесской республике	847732.6	847732.6	100	False	847732.6	100
a75bcfa23ac96a469e938cfb8eb12923	Сперкач В.С.	1	u	Заместитель начальника УВД по Астраханской области по экономической безопасности	680241	680241	100	False	680241	100
5694f0ef81a8c403ad33271bb85d5ecb	Сысоев А.Н.	2	m	Министр внутренних дел МВД по Республике Адыгея	1103180	1529137	72.1439609401	False	1529137	72.1439609401
cf3d4b0a74f7d540315c6fdb38bea5d3	Сазанович В.М.	1	u	Заместитель начальника управления УРЛС Сибирского УВДТ МВД России	1417446.7	1417446.7	100	False	1417446.7	100
af76b86e3541a86ffaec289b7f71825b	Самойлов М.И.	2	m	Начальник криминальной милиции Западно-Сибирского УВДТ МВД России	1132299.36	1132299.36	100	False	1132299.36	100
ff0bcaf1868da6eed7f273e16d1eb97f	Самылов А.М.	1	m	Командир ОМОН УВД по Кировской области	678488.92	678488.92	100	False	678488.92	100
c04a5d7b4ccc938f56f0cd0cf32a8e80	Селиверстов Ю.Г.	2	m	Заместитель начальника Западно-Сибирского УВДТ МВД России	107043708	107227875.25	99.8282468532	False	107227875.25	99.8282468532
58d67c11e5f570b8d0d5801143f6081f	Сергеев С.В.	2	m	Заместитель начальника Сибирского УВДТ МВД России	1449886.73	1474017.89	98.3628991097	False	1474017.89	98.3628991097
c50285bc0a148bc564d593fd0700dd5a	Силин В.С.	1	m	Заместитель начальника Сибирского УВДТ МВД России	1442134.21	1442134.21	100	False	1442134.21	100
0f5b39f508630fe255d896b80870bf7e	Смоленцев О.В.	2	m	Заместитель министра по экономической безопасности МВД по респ. Марий Эл	996333.82	1044176.22	95.4181680177	False	1044176.22	95.4181680177
b210ba192bc62ba89779705a5ead8a23	Сорокин С.Н.	2	m	Командир ОМОН УВД по Орловской области	720111.96	1037733.01	69.3927969006	False	1037733.01	69.3927969006
6111778b43b9ef7d6d363cf3e525f968	Сухорукова Р.В.	1	f	Начальник СО при Сибирском УВДТ МВД России	1432085.48	1432085.48	100	False	1432085.48	100
cbf6a45fa5991502b2e036bb418f1ae8	Самохвалов А.Л.	2	m	Заместитель начальника УВД по Югре	2024990	2801918.95	72.2715409024	False	2801918.95	72.2715409024
a352b14d5616e15bb5d6b00665c7c9d5	Свирин О.В.	2	m	Заместитель начальника УВД по Астраханской области	682984.73	820984.73	83.1909175704	False	820984.73	83.1909175704
7f472cda187c75886250ecb81c3743c9	Сперкач В.С.	1	u	Заместитель начальника УВД по Астраханской обл.	680241	680241	100	False	680241	100
14f19d3eead83fd05a08130deca8b0e1	Тингачев Н.И.	2	m	Первый заместитель начальника УВД по Оренбургской области	1232722.53	1264822.53	97.4620945438	False	1264822.53	97.4620945438
c48957e720b2d815e81ba6b894d3f7e6	Турбовец Н.М.	2	m	Заместитель начальника УВД по Смоленской области - начальник КМ	1116653.8	1223878.01	91.2389789567	False	1223878.01	91.2389789567
e1e9fbaca76eb8d1ba2aa1c62c389137	Тингачев Н.И.	2	m	Первый заместитель начальника УВД по Оренбургской области	1232722.53	1264822.53	97.4620945438	False	1264822.53	97.4620945438
2d9a09249793a83afba160ff38c3e6e7	Титов Алексей Павлович	1	m	Заместитель начальника «Центр Олимпиада 2014» МВД России	783689.23	783689.23	100	False	783689.23	100
b813909fce50e78fccade50806368dca	Тмарев Л.Е.	2	m	Начальник КМ УВД по Белгородской обл.	995561.35	1096253.03	90.8149234488	False	1096253.03	90.8149234488
be6947b620eadbe25201409ca6fa536e	Тимиргиев Р.Л.	2	m	Заместитель начальника Суворовского Военного Училища МВД России	597065	633149.78	94.3007513957	False	633149.78	94.3007513957
3ddf77f1d86b6cebf6b8e432a0efbfab	Тихомиров Н.А.	2	m	Заместитель начальника УВД по архангельской области	1586214.75	1803274.38	87.9630281222	False	1803274.38	87.9630281222
422412d44cf82c3f0b0490c10f4dc694	Травин К.В.	3	m	Заместитель министра ВД по Республике Адыгея	832999.37	969996.37	85.8765450844	False	969996.37	85.8765450844
69825676fcf79fd02500f97304cb0857	Трюхан В.И.	3	m	Заместитель министра ВД по РСО-Алания - начальник УРЛС	822016	1222418	67.2450831058	False	1222418	67.2450831058
384250976482585d5b78de91397260ec	Тимошенко И.В.	2	m	Заместитель начальника ГИАЦ МВД России- начальник ЦОРИ	777213.95	777213.95	100	False	777213.95	100
b334adabdd50271dfd97435cdbd7fc99	Титов А.Н.	1	m	Начальник ЦОДКиА ГИАЦ МВД России	681859.48	681859.48	100	False	681859.48	100
e44eb929aa666a25215848b9e16e0b08	Тарасов В.Б.	3	m	Заместитель начальника ГУВД по Пермскому краю, начальник тыла	1026999.72	1485252.18	69.1464879722	False	1485252.18	69.1464879722
91142f1f32c78642639bd0b13b51b03c	Терехин А.И.	2	m	Заместитель начальника УВД по Ульяновской области, начальник тыла	876956.81	1092956.81	80.2370964686	False	1092956.81	80.2370964686
20ed74bc654fe4ccbf53d65aff4da5ae	Терехов Н.М.	1	m	Командир ОМОН УВД по Магаданской области	1343693	1343693	100	False	1343693	100
644c289c8f1c2283d66532a4144e4872	Тороп Л.Н.	2	m	начальник Управления приволжского УМТС МВД России	513395.45	576030.45	89.1264428816	False	576030.45	89.1264428816
f14d29ec9e7a96505eac29640f631355	Таранов П.Г.	2	m	заместитель начальника УВД - по экономической безопасности по Калининградской области	815683.4	815683.4	100	False	815683.4	100
02ccf64767d73a0356f0b808cc05444c	Турчак С.В.	1	u	Заместитель начальника Третьего УВД МВД России - начальник ОК	839290	839290	100	False	839290	100
1f1b660fd47b93adf2c1f882b973e7d8	Тарасов А.В.	4	m	Заместитель начальника - начальник СУ УВД по Тамбовской области	883.351	1130.051	78.1691268801	False	1130.051	78.1691268801
3c6c8bafa8b804191a24fe9e462bfe01	Табаков В.А.	2	m	Заместитель начальника СК при МВД России	676543.4	952543.4	71.0249422756	False	952543.4	71.0249422756
217b880c6d8e82b92a2c7060defc8230	Тимофеев А.А.	2	m	Начальник СУ при МВД по Республике Алтай	1218241	1455619	83.6922986029	False	1455619	83.6922986029
91786e0bcf6c43790e5bb0dd60826a4c	Тарасов Ю.Ю.	2	m	Заместитель начальнику ГУВД по Волгоградской области	1015287.05	1846455.05	54.9857441696	False	1846455.05	54.9857441696
3c03a1ad67ebc3a59743973ee2fecb78	Тареев К.Н.	1	m	Начальник 4-го отдела ЦГЗ МВД	648008.04	648008.04	100	False	648008.04	100
bbdc4ba064a4cbcb7f53435d0f979f9a	Тимонин М.Н.	2	m	Заместитель начальника 4-го отдела ЦГЗ МВД	583782.62	1109782.62	52.6033305513	False	1109782.62	52.6033305513
9d7da5c61d96e3796eb74c1bac25cb45	Токмаков Ю.А.	2	m	Заместитель начальника УВД по Рязанской области - начальник МОБ	489283.1	587436.12	83.2912862083	False	587436.12	83.2912862083
28eaac70cb29a04e7db1b0d58cab630e	Трофименко Е.А.	2	m	МВД по Карачаево-черкесской Республике, Начальник управления государственной инспекции безопасности дорожного движения	335420	335420	100	False	335420	100
fc90bf9737107d9bb9239f9c9a2d0dd9	Трошев А.Н.	2	m	ГУ МВД РФ по СЗФО Командир ОМСН	842681.86	843038.995	99.9576371909	False	843038.995	99.9576371909
8c5b9193d32e3b301cf12f4dd03e0b7a	Тутаева М.А.	2	f	Московское УВД на воздушном и водном транспорте МВД России, заместитель начальника Управления - начальник ОРЛС	972212.6	1432815.95	67.8532787132	False	1432815.95	67.8532787132
b9c76d4a7aaaf775c14282a9000a82f8	Тарасов А.В.	2	m	Заместитель начальника УВД по Омской области	1108271.77	1108271.77	100	False	1108271.77	100
efee59f53254e6441b5d73518c337e89	Тарасов В.В.	2	m	Заместитель министра МВД по респ. Марий Эл	1204986.88	1336320.42	90.1720023106	False	1336320.42	90.1720023106
3f3e5532b57afd18e5d8fea5d351023c	Телига В.В.	1	u	о/у 3 отдела УОГЗ МВД РФ	446609.79	446609.79	100	False	446609.79	100
321e20193406b2b941498d309a56949c	Терентьев Э.В.	1	m	Заместитель начальника ВИПК МВД России	857737	857737	100	False	857737	100
fca9023fea2d306953152e8b88da8a8c	Титов А.С.	4	m	Начальник управления правового департамента МВД России	1484550.83	1540550.83	96.3649365597	False	1540550.83	96.3649365597
1fdca673fcb527c8633dcf7f2ff552cb	Травин К.В.	1	m	Начальник СУ при Волго-Вятском УВДТ	873528.09	873528.09	100	False	873528.09	100
2e9d72e8d5e41ecae65f94be530d925d	Трубин А.А.	1	m	командир ОМОН -УВД по Томской области-	864027.62	864027.62	100	False	864027.62	100
5d34a2ed2a36c993653173c3a66a22d6	Тиводар В.П.	1	u	Заместитель начальника Московского УВД на ЖТ МВД России, начальник ОРЛС	1164355.7	1164355.7	100	False	1164355.7	100
5e34ef7c5f6741a87a63519776c4313c	Уваров И.Б.	1	m	Начальник МОБ УВД по Владимирской обл.	881110	881110	100	False	881110	100
892157179c56e924244251990381d8cb	Усольцев В.И.	1	m	Заместитель начальника УВД по Магаданской обл.	1676546	1676546	100	False	1676546	100
120dca6b8f6ed3129740f2c68c596f67	Удовенко А.И.	2	m	Первый зам. начальника УВД по Чукотскому АО	2219175.28	2923484.58	75.908567987	False	2923484.58	75.908567987
5ddd942e4df2a302ce5ae75671df0559	Усцов А.В.	1	m	Начальник УГИБДД УВД по Кировской области	584545.99	584545.99	100	False	584545.99	100
987c0f9fa77fde7c9383908f714482e0	Уханов С.В.	2	m	Заместитель начальника Западно-Сибирского УВДТ МВД России	108719496	108982440.24	99.7587278837	False	108982440.24	99.7587278837
a8c27f8036a4e79abc9ebcc250bff2c1	Фаламеев В.С.	2	m	Заместитель начальника УВД по Вологодской области - начальник МОБ	1377511	1839538	74.8835305386	False	1839538	74.8835305386
ab03462559191dedc9cd307f3ba3fd47	Фетищев В.И.	2	m	Заместитель начальника УВД по Кировской области по экономической безопасности	1033394	1038569	99.5017182296	False	1038569	99.5017182296
9e0fa846a43c431498503867c39f2463	Фирсов А.В.	2	m	Зам. министра МВД по Республике Карелия	1421241.68	2326030.82	61.1015842	False	2326030.82	61.1015842
a4a2a5340657a25619f9e209a7644ee1	Фетищев В.И.	2	m	Заместитель начальника УВД по Кировской области по экономической безопасности	1033394	1038569	99.5017182296	False	1038569	99.5017182296
546228d2611164c48d11e19f9b19bd84	Филимонов А.Г.	2	m	Заместитель начальника Омской академии МВД	648021.8	825337.66	78.5159615763	False	825337.66	78.5159615763
523d6ed48b19b18a4c7d56a6f6131720	Фуряев В.В.	1	m	Командир ОМСН УВД по Камчатскому краю	20006690	20006690	100	False	20006690	100
9b0e5650fb6cc315553fe5e5227fc376	Федяев Г.Н.	2	m	Начальник ФГОУ «Санкт-Петербургское суворовское военное училище МВД России»	491735.9	1691735.9	29.0669424229	False	1691735.9	29.0669424229
c96af954c74c89621a406dcec2f6a98a	Филиппов А.В.	2	m	Заместитель Начальника Средневолжского УВДТ МВД России	995939.91	1578725.42	63.0850619989	False	1578725.42	63.0850619989
55dd5e72193932524049c64cf17cc965	Фоненков Н.И.	2	m	Зам начачальника Средневолжского УВДТ МВД России	1013240.9	1098294.55	92.2558433892	False	1098294.55	92.2558433892
6e4b3630b842bf7c35ff4bd904494e05	Фатыков И.Г.	2	m	заместитель начальника УВД - начальник МОБ по Калининградской области	845689.4	845689.4	100	False	845689.4	100
386b0fd0e6d6e7c40f6ba8af15e7e602	Федоров А.В.	2	m	Заместитель начальника по СБП Ростовского юридического института МВД России	621176.8	718680.88	86.4329102508	False	718680.88	86.4329102508
2da881cbafb53c71c354c8abe8fffac3	Фирсов Э.Г.	3	m	заместитель начальника Шестого УВД МВД России - начальник ОК	895689	895689	100	False	895689	100
7872eac3c5e5eca708c1be226049f5ac	Фисенко Сергей Васильевич	2	m	Заместитель начальника УВД по ХМАО - начальник МОБ	2012548.68	2184673.01	92.1212772249	False	2184673.01	92.1212772249
9d817ff3448b3c00a4931fa2e33f6ee3	Фитчинов Сергей Александрович	2	m	Командир ОМОН ГУВД по Ростовской обл.	561983.34	705971.34	79.6042711876	False	705971.34	79.6042711876
1ad0d6eec80a0b11603ccdf3296783fb	Фатеев О.А.	2	m	Заместитель министра ВД по Респ.Хакасия-начальник УРЛС	1294541.97	1617446.59	80.0361494471	False	1617446.59	80.0361494471
4422a579780629f592ca0680b1c51b36	Федоров П.Ю.	2	m	Заместитель начальника Юго-Восточного УВДТ МВД России, Т-начальник СУ	690992.84	817560.49	84.5188641638	False	817560.49	84.5188641638
ce6998498f3df939912cc949e6219833	Фархутдинов Р.А.	2	m	Заместитель начальника ФГОУ ВПО КЮИ МВД России	900712.78	1045912.78	86.1173892531	False	1045912.78	86.1173892531
3dde2eec7c12e8159bc2ced111799044	Хухрий С.В.	2	m	Командир ОМОН УВД по Оренбургской области	628360.81	660360.81	95.1541642818	False	660360.81	95.1541642818
0f4e97b679d34a4415a62a9a7cb37f8f	Хаупшев А.Х.	2	m	Зам министра по экономической безопасности МВД по КРБ	854545.2	1934545.2	44.1729249852	False	1934545.2	44.1729249852
f957baddb15f534186c1c7d1d87efc61	Хабибов Р.Р.	2	m	заместитель начальник Уфимского юридического института МВД России	684310.03	774310.03	88.3767487811	False	774310.03	88.3767487811
0161227df2c005fb16a198460194c09e	Хисамутдинов Ф.Р.	3	m	ФГОУ ВПО «Казанский юридический институт МВД России», заместитель начальника по учебной работе	1172938.42	1416481.3	82.8064881619	False	1416481.3	82.8064881619
0695d3aca9ba488a2b0964425b46ae95	Хайбулов И.С.	3	m	Зам нач УВД по ЕАО	1493514.56	1582941.19	94.3506031326	False	1582941.19	94.3506031326
ba7f5011bd3d61863fcf9194038a1d85	Хан Е.В.	1	u	Командир ОМОН УВД по Камчатскому краю	1836379	1836379	100	False	1836379	100
7725b0b835ed06cb7ebd5140e8d3d3d5	Хомяков В.А.	1	m	Заместитель начальника УВД по Камчатскому краю	2290264	2290264	100	False	2290264	100
7b148ea2f141a6e3aeacec97ae28f583	Халухаев А.Т.	1	m	Заместитель министра внутренних дел по границе Республики Ингушетия	940693.59	940693.59	100	False	940693.59	100
9a021c208105885117f23eb6c8eacd56	Хуртин А.И.	2	m	Заместитель начальника УВД по Ульяновской области, начальник СУ	953380	1319208	72.2691190472	False	1319208	72.2691190472
c2759bd7dfcea0e3e049faf541ee3105	Хисматуллин Э.И.	2	m	Заместитель начальника УВД по Мурманской области - начальник МОБ	1924595.52	2764776.33	69.611255678	False	2764776.33	69.611255678
79d02556834aee1e1e1f4d0f66b1a282	Ходоров А.Г.	2	m	Командир ОМСН УВД по Мурманской области	1535330.57	1880080.57	81.6630198992	False	1880080.57	81.6630198992
e07393065d149967f6a85908b7101be2	Холодков А.В.	3	m	Командир ОМСН УВД по Псковской области	653940.75	653940.75	100	False	653940.75	100
df2acbf07d98342d58f8abd4d3e25623	Хренов И.А.	2	m	Заместитель начальника УВД по Калужской области. - начальник УРЛС	1167213.98	1167213.98	100	False	1167213.98	100
0b26276e819c176a54364805090dc3bf	Цыбулько М.З.	1	u	Заместитель Начальника Привожского УВДТ МВД России	1018331	1018331	100	False	1018331	100
3bc68e2acbd0a3d4c1985cad48e751b7	Царев О.В.	2	m	Зам. Начальника Северного УВДТ МВД России	1018871.72	1018871.72	100	False	1018871.72	100
5d6c4dcba6a8bc92d2d421d5635bb3c6	Цепков В.В.	2	m	Первый заместитель начальника УВД по Рязанской области - начальник КМ	857376.4	1232592.4	69.5587933205	False	1232592.4	69.5587933205
4c6d93c6a9124c6b411cfd9193cbc181	Цилих С.А.	1	u	Заместитель начальника Волго-Вятского УВДТ МВД России	854429	854429	100	False	854429	100
229d98af4b5d85edc8392576a3021a10	Цыганюк В.В.	2	m	Заместитель начальника управления тыла Сибирского УВДТ МВД России	1360018.99	2192444.5	62.0320829102	False	2192444.5	62.0320829102
127d325b3c17f862e08cb41e384d49a4	Чеишвили В.Г.	2	m	Начальник управления ЦУМБС МВД России	726396	1226396	59.2301344753	False	1226396	59.2301344753
8c869756ee489b267f891b2e16e41d4f	Черников М.Ю.	2	m	Начальник управления ГИБДД ГУВД по Красноярскому краю	969197.23	1445043.03	67.0704754031	False	1445043.03	67.0704754031
412600d8c804026afa4a079deb7d6e00	Чиназиров А.К.	3	m	Заместитель министра МВД по Республике Адыгея	881143	1070860	82.2836785387	False	1070860	82.2836785387
667719a825602f013028e0821d081c81	Чупров А.С.	1	m	заместитель начальника УВД по Ненецкому АО	1987959.78	1987959.78	100	False	1987959.78	100
7ebaeb722c13ad20e5ca5b711bb5486e	Черненко А.П.	2	m	Заместитель начальника Московского УВД на ВВТ МВД России	1094407.94	1215007.94	90.0741389394	False	1215007.94	90.0741389394
a22348c90e5285993e63c536498db917	Чирков В.Н.	1	m	Заместитель начальника УВД по Кировской области - начальник СУ при УВД	1114576.9	1114576.9	100	False	1114576.9	100
59bc4848f787f85af1256734ca105e5c	Чушов Э.Б.	2	m	Заместитель начальника УВД по Кировской области - начальник тыла	1106040.27	1357084.4	81.5012146628	False	1357084.4	81.5012146628
a6337ff98d5e9b62307fcc321cb67afd	Чуваев Д.В.	4	m	Заместитель начальника УВД по Новгородской области	801992.46	1178812.46	68.0339313685	False	1178812.46	68.0339313685
fcf5f9fdd3dd2242f28c551692cbe7a2	Чучуев Д.В.	2	m	Начальник управления Департамента ОБДД МВД России	849409.22	1649299.22	51.5012200151	False	1649299.22	51.5012200151
b9b60ca98f51e8533fdaf7fd9d8e6a4a	Чернышов В.И.	2	m	Начальник Рязанского филиала Московского Университета МВД России	544089	659264	82.5297604601	False	659264	82.5297604601
5b9c26775fc726c0ef0cd356ff443950	Чирков В.Н.	2	m	Заместитель начальника УВД по Кировской Области	1114576.9	1114576.9	100	False	1114576.9	100
87e1fe26ec708612f11737aa47591e64	Чушов Э.Б.	3	m	Заместитель начальника УВД по Кировской Области	1106040.27	1357084.4	81.5012146628	False	1357084.4	81.5012146628
66ceb9b194fb1410a09f32535ffc3c05	Чугунов А.В.	2	m	заместитель начальника УВД по Калининградской области - начальник штаба	811667.17	907847.17	89.4057058084	False	907847.17	89.4057058084
ca686c34edd11771911ccdaca4e9f9a5	Четырин Д.А.	1	m	заместитель начальника Первого УВД МВД России - начальник МОБ	827807	827807	100	False	827807	100
c8caa47b179e6c67920c6cfa76e1ef58	Чирцов А.А.	1	m	Начальник ГИБДД МВД по Республике Алтай	813020	813020	100	False	813020	100
6b0851b1063717a76de0022e05229e18	Чудова И.Б.	2	f	Заместитель начальника УВД по Чукотскому АО	2431088.73	7643643.73	31.8053642461	False	7643643.73	31.8053642461
0b1dcf23e18de8348c1cfaa40f0855f6	Черней С.А.	2	m	Заместитель начальника УВД по Новосибирской области - начальник УРЛС	1284708.96	1362915.94	94.2617899091	False	1362915.94	94.2617899091
ce2862182b5871744f4689aa92c43974	Чупик А.С.	2	m	Заместитель начальника УВД по Омской области	1109789.15	1882629.15	58.9488986718	False	1882629.15	58.9488986718
159d91d665cf7f5d30db96a3717b22f1	Швецов Д.С.	2	m	Заместитель Министра МВД по Р. Коми	1458370.51	1570370.51	92.8679251625	False	1570370.51	92.8679251625
c4b4ea4caf0d37aa7ad2b7420749b391	Шепель В.В.	2	m	Заместитель начальника УВД по Вологодской области - начальник СУ	1553450	2870383	54.1199554206	False	2870383	54.1199554206
573254deac81e5dcf09c177c0cc61a26	Шилин А.В.	3	m	Командир ОМОН УВД по Смоленской области	571669.52	702729.26	81.349895691	False	708729.26	80.6611991722
57e511aa248a81812626a00fe93bf961	Шувалова Р.П.	2	f	Заместитель начальника УВД по Смоленской области - начальник СУ	1061782.85	1068782.85	99.3450493709	False	1068782.85	99.3450493709
88661b7fe9f9804acfebdc7b6907f3b9	Шаповалов В.В.	2	m	Начальник штаба УВД по Белгородской обл.	1061688	1239121	85.6807365867	False	1239121	85.6807365867
2c0237b92e099657df305f8b2570561c	Шогенов К.А.	2	m	Командир ОМСН	919236.42	1079642.42	85.1426734418	False	1079642.42	85.1426734418
b0bd745bee2e9581b31403ef6cf2d7ab	Шевченко В.Н.	1	u	Заместитель начальника РШ СРС МВД России	426494	426494	100	False	426494	100
7bd41fb4280d6c483fe3b36e4f713040	Шишкалов С.Г.	3	m	Заместитель начальника ФГОУ ДПО РШ СРС МВД России	377373	377373	100	False	377373	100
a999a24876428c268f2bb80c3ac2d7e1	Шор Д.В.	1	u	Начальник ОСЦ ГИАЦ МВД России	611544.08	611544.08	100	False	611544.08	100
1f674b2a5f158bbaede6784a40de9a68	Шебеко Д.Г.	2	m	Начальник Центра криминальной информации ГИАЦ МВД России	683566.5	739566.5	92.427996671	False	739566.5	92.427996671
ef5bfcd0f2e9013ae599cea7388fbfad	Шатмышев Г.Д.	3	m	Заместитель министра внутренних дел по республике Калмыкия, начальник тыла	885392.1	953408.34	92.8659906625	False	959808.34	92.2467604314
acf60f58c663871aeaf7555f5a31dc56	Шихов А.Л.	2	m	Заместитель начальника тыла- начальник ОМТ и ХО УВД по Ульяновской области	464730.3	506426.3	91.7666203355	False	506426.3	91.7666203355
b760364189a95fa571ccfe3baaca0f6b	Шеина Е.Ю.	2	f	Заместитель Начальника Северного УВДТ МВД России	1125020.2	1125020.2	100	False	1125020.2	100
f6e6aff46e94199b20017f21156875da	Шхагансоев З.Л.	2	m	Начальник Нальчикского филиала Краснодарского университета МВД РФ	930117.75	930117.75	100	False	930117.75	100
b5b126e90dca99897f82673374c5ed32	Шмульцев С.А.	3	m	Заместитель начальника УВД Ярославской обл. -начальник штаба	982852	982852	100	False	982852	100
e0c2a54e0ecd06a24b6233cbf26af88b	Шитиков А.А.	4	m	Первый заместитель начальника Восточно-Сибирского УВДТ МВД России	1318105.8	1477101.8	89.2359483957	False	1483701.8	88.8389971624
8ccbb4b052fcc592648283be7a4dfddd	Шамратов И.М.	1	m	Начальник СУ Восточно-Сибирского УВДТ МВД России	876934	876934	100	False	876934	100
1f6a02d888240e206716df6e334b6f3f	Шевлев С.А.	2	m	Командир ОМСН УВД по СК	669350.18	962850.18	69.5175837221	False	962850.18	69.5175837221
1ea7272bd2e87183ade351b25cc0392a	Ширяев М.В.	1	m	заместитель Начальника УВД МВД России комплекса «Байконур» по тыловому обеспечению	1507969	1507969	100	False	1507969	100
180405ef8e6e8f8b7cdc73ff651a9190	Шкурин П.В.	1	m	заместитель начальника Первого УВД МВД России - начальник СО	905392	905392	100	False	905392	100
0785ea37519209e6b892f9a33083875f	Шишкин Н.А.	1	m	Заместитель начальника ГУВД по Алтайскому краю	1582308.78	1582308.78	100	False	1582308.78	100
2e293974a58206f93919d858a3373899	Шабалин А.Ю.	4	m	Управление внутренних дел по Костромской области, заместитель начальника управления по экономической безопасности	809214.12	958199.36	84.4515404394	False	958199.36	84.4515404394
1672503f17ffa21a37e3d431fede0174	Шестаков Л.А.	2	m	УВД по Костромской области, заместитель начальника Управления - начальник следственного управления	825041	1069586.42	77.1364505544	False	1069586.42	77.1364505544
6e79ff7c132103ecccdaf47d79722ba7	Шлегель О.В.	3	m	ГУВД по КК Командир ОМСН КМ по КК	689228.09	690028.09	99.8840626908	False	690028.09	99.8840626908
eadcbe4a8ed8171b3d0c0bcdbce5f01f	Шметков В.А.	1	m	Заместитель начальника УВД по Астраханской области - начальник штаба	795619	795619	100	False	795619	100
8435baa952f9578baa95739ce06b55f6	Шикунова О.Г.	1	f	Начальник организационно-правового управления правового департамента	806762.02	806762.02	100	False	806762.02	100
aaff78cf67b1dba5ca48e3b99c13b371	Шипилов А.В.	2	m	Заместитель начальника УВД по Орловской области	1561600	1795083	86.9931919583	False	1795083	86.9931919583
ef31f63cf46efa313765cc6fa9bfda66	Ширков А.Г.	2	m	Начальник центра оперативного управления МВД России	688724	988724	69.6578620525	False	988724	69.6578620525
d2b7a34bbe4c25e30f85cefe19e1b25b	Шорин А.Н.	1	m	Заместитель начальника Волго-Вятского УВДТ МВД России	1181817.65	1181817.65	100	False	1181817.65	100
e29c2507160a2565c9fdacffacc9a88f	Шепенков В.А.	2	m	Командир ОМОН ГУВД по Челябинской обл.	773162.77	823162.77	93.9258671769	False	823162.77	93.9258671769
eb3131436a99fc1eafb14903748884cc	Шикин В.А.	2	m	Заместитель начальник УВД по Курской обл.	873897.82	1060774.09	82.3830284165	False	1060774.09	82.3830284165
173fb0cf2ddbd9f56195b338375a5eb5	Шкулепа С.К.	2	m	Зам.министра МВД по Респ. Карелия	1689962	2241228	75.4033949246	False	2241228	75.4033949246
2818a74df1bc43f8da55b68c1eef67d7	Шметков В.А.	2	m	Зам.нач. УВД по Астраханской обл.	795619.94	1075619.94	73.9685004352	False	1075619.94	73.9685004352
e7abe471535a25c6584d8eb9190d0a74	Штых А.С.	1	u	Командир ОМСН ГУВД по Саратовской обл.	625722.6	625722.6	100	False	625722.6	100
e21f95446df0874b8056c78c5aa4db40	Щеглов Ю.А.	2	m	Заместитель начальника УВД по Пензенской области	2119701.11	2380113.58	89.0588217223	False	2380113.58	89.0588217223
20de87195d35717c517d6195a791a016	Щербакова Л.Ю.	2	f	Заместитель начальника Орловского юридического института	618202.5	1434242.5	43.1030666014	False	1434242.5	43.1030666014
68b49c9069e14d8c922c8dfec2c46213	Эркенов Б.Х.	2	m	Министерство Внутренних Дел по КЧР, Заместитель министра внутренних дел республики	867941.4	872941.4	99.4272238663	False	872941.4	99.4272238663
c26f316a7042fcb6021298a625c6e2c8	Эдигер А.И.	1	u	начальник СУ при МВД по Республике Коми	668512.95	668512.95	100	False	668512.95	100
41c2294e998cf8b15328dbcee3cfde08	Эдилов Р.А.	2	m	Зам.министра ВД - начальник тыла МВД по ЧР	1077273.55	1077273.55	100	False	1077273.55	100
f5a995bc3c39ebe027736ae13ef752ff	Эдилов Р.Л.	3	m	Заместитель министра ВД - начальник МОБ МВД по ЧР	1074550.6	1131526.6	94.9646786916	False	1132726.6	94.8640739963
668f69970ee413de368c0f767d0ac3f0	Юдин К.А.	2	m	Заместитель начальника Средневолжского УВДТ МВД России	907525.33	1130530.79	80.2742692218	False	1130530.79	80.2742692218
bce8b422a11bec7bf8c9074b8266885e	Юхименко В.С.	2	m	Командир ОМСН УВД по ЕАО	1055282.65	3239314.52	32.5773444809	False	3239314.52	32.5773444809
0158e9bdfc099c81129ddefbc7d5c291	Юдин П.Б.	3	m	Командир ОМОН УВД по Мурманской области	1533594.13	2143939.13	71.5316078027	False	2145507.13	71.4793303903
235cc4a80b884ebb50d613fe8a0e38be	Юшманов В.В.	1	m	Заместитель начальника УВД по Ненецкому АО	2014988.59	2014988.59	100	False	2014988.59	100
