year	month	reg_name	ind_bribery	ind_robbery	ind_rape	ind_steal	ind_drugs	ind_peculation	ind_brigadary	ind_death	ind_harm	ind_ruffian
2010	9	Республика Северная Осетия-Алания	0.35	1.99	0.43	14.96	14.68	14.34	0.71	0.14	0.85	0.0
2010	9	Ставропольский край	0.49	4.84	0.22	35.94	16.73	1.46	1.22	0.78	1.96	0.63
2010	9	Чеченская Республика	0.36	0.08	0.0	3.07	3.96	1.44	0.4	0.57	0.16	0.08
2010	10	ЦЕНТРАЛЬНЫЙ ФО	0.44	8.9	0.25	67.27	9.42	1.48	1.45	0.67	1.75	0.56
2010	10	Белгородская область	0.15	4.98	0.0	45.57	6.03	0.69	0.52	0.92	1.9	0.0
2010	10	Брянская область	0.45	5.39	0.0	57.55	9.54	0.91	0.85	0.85	2.0	0.38
2010	10	Владимирская область	0.65	8.4	0.14	78.07	10.14	2.19	1.53	0.56	1.6	0.14
2010	10	Воронежская область	0.15	5.46	0.09	55.07	5.02	0.87	0.7	0.53	1.54	0.04
2010	10	Город Москва столица Российской Федерации город федерального значения	0.38	13.98	0.42	83.33	9.39	0.91	2.48	0.35	1.09	1.13
2010	10	Ивановская область	1.3	8.39	0.19	63.28	9.13	1.41	1.3	0.75	1.96	0.47
2010	10	Калужская область	1.16	4.89	0.4	67.71	9.97	12.32	1.4	0.9	1.89	0.2
2010	10	Костромская область	0.17	6.36	0.87	45.21	10.98	1.19	0.87	0.43	2.02	0.29
2010	10	Курская область	0.0	5.71	0.26	82.05	7.7	1.12	0.69	0.78	1.82	0.09
2010	10	Липецкая область	0.6	9.03	0.0	61.29	9.71	8.86	0.17	0.26	2.23	0.17
2010	10	Московская область	0.31	7.84	0.18	63.19	10.82	0.66	1.34	1.0	2.0	0.54
2010	10	Орловская область	0.29	5.26	0.12	61.21	11.14	1.15	0.49	0.24	1.96	0.37
2010	10	Рязанская область	0.0	3.97	0.09	35.5	7.0	0.7	1.12	0.78	1.47	0.09
2010	10	Смоленская область	0.0	10.37	0.51	72.68	10.68	1.31	0.82	0.62	2.67	1.23
2010	10	Тамбовская область	0.32	3.28	0.09	42.48	12.4	0.95	0.27	0.91	1.64	0.27
2010	10	Тверская область	2.47	7.74	0.37	92.67	9.42	0.6	1.9	0.95	2.92	0.73
2010	10	Тульская область	0.07	4.38	0.06	33.8	11.72	1.26	0.77	1.09	2.12	0.19
2010	10	Ярославская область	0.44	12.59	0.15	72.11	8.24	0.44	1.68	0.76	2.67	0.08
2010	10	ЮЖНЫЙ ФО	-	-	-	-	-	-	-	-	-	-
2010	10	Астраханская область	1.45	7.96	0.7	69.54	19.9	3.02	0.9	0.8	2.49	0.5
2010	10	Волгоградская область	1.77	8.77	0.27	56.41	11.5	1.59	0.65	0.85	1.65	0.58
2010	10	Краснодарский край	0.37	3.54	0.21	41.87	12.21	1.07	0.66	0.53	1.61	0.1
2010	10	Республика Адыгея (Адыгея)	0.0	4.07	0.45	38.85	7.45	2.72	0.23	0.45	1.58	0.0
2010	10	Республика Калмыкия	0.44	3.52	0.0	33.1	14.08	0.0	1.41	2.46	1.06	0.0
2010	10	Ростовская область	1.33	8.2	0.21	59.83	11.06	1.22	0.97	0.68	1.67	0.24
2010	10	СЕВЕРО-ЗАПАДНЫЙ ФО	0.36	10.08	0.29	66.9	13.9	1.43	1.13	0.85	2.09	0.45
2010	10	Архангельская область	0.19	10.22	0.32	77.97	5.71	1.7	1.27	1.03	2.46	0.16
2010	10	Вологодская область	0.59	9.77	0.08	83.56	9.19	1.95	1.31	0.66	2.87	0.9
2010	10	Город Санкт-Петербург город федерального значения	0.12	10.54	0.22	48.67	19.71	0.3	1.37	0.79	0.98	0.44
2010	10	Калининградская область	0.38	10.99	0.64	73.82	14.4	0.13	0.75	0.96	1.28	0.21
2010	10	Ленинградская область	0.35	9.25	0.25	76.17	9.93	1.62	1.65	1.1	2.94	0.43
2010	10	Мурманская область	0.28	9.97	0.12	88.31	20.89	1.55	0.24	0.12	2.26	0.71
2010	10	Новгородская область	0.73	8.67	0.15	69.51	9.13	1.09	1.39	1.39	1.86	0.77
2010	10	Псковская область	0.84	7.9	0.29	74.38	12.21	3.84	0.29	0.57	2.44	0.14
2010	10	Республика Карелия	1.03	12.36	0.29	68.65	12.22	2.58	0.73	0.87	3.93	0.29
2010	10	Республика Коми	0.5	9.6	0.83	68.44	8.66	4.54	0.52	1.04	3.65	0.52
2010	10	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.52	12.31	0.28	83.05	18.96	1.03	0.98	1.21	4.29	0.22
2010	10	Амурская область	0.28	12.26	0.23	85.72	24.41	0.84	1.39	1.16	4.86	0.0
2010	10	Еврейская автономная область	0.0	4.85	0.54	95.46	39.91	1.32	0.0	1.08	4.85	0.0
2010	10	Камчатская область	0.0	2.04	0.29	39.59	11.93	1.05	0.0	0.87	2.33	0.0
2010	10	Магаданская область	12.54	7.98	0.61	67.5	22.7	0.74	0.61	1.23	4.3	0.0
2010	10	Приморский край	0.06	14.24	0.3	99.45	26.71	1.01	1.41	1.36	3.22	0.45
2010	10	Республика Саха (Якутия)	0.0	13.27	0.32	73.39	5.16	0.41	1.26	0.74	6.53	0.42
2010	10	Сахалинская область	1.4	6.8	0.19	68.22	13.41	2.33	0.39	1.17	4.86	0.0
2010	10	Хабаровский край	0.17	15.41	0.21	82.46	14.98	0.93	0.57	1.43	3.85	0.07
2010	10	Чукотский автономный округ	0.0	0.0	0.0	40.39	6.06	5.17	0.0	2.02	12.12	0.0
2010	10	СИБИРСКИЙ ФО	0.45	14.28	0.31	91.37	16.96	2.18	1.73	1.35	4.47	0.26
2010	10	Алтайский край	0.86	6.93	0.16	78.3	20.15	1.95	0.6	1.24	2.52	0.08
2010	10	Иркутская область	0.15	24.43	0.24	98.1	12.77	1.27	3.07	1.84	5.83	0.56
2010	10	Кемеровская область	0.13	18.75	0.25	96.6	18.18	1.78	2.59	1.2	5.81	0.07
2010	10	Красноярский край	0.58	12.28	0.38	97.1	18.96	1.5	1.31	0.97	5.16	0.21
2010	10	Новосибирская область	0.18	16.97	0.15	97.32	17.61	3.76	1.74	0.83	3.03	0.45
2010	10	Омская область	0.83	7.05	0.1	57.94	12.41	3.97	0.84	0.6	2.18	0.25
2010	10	Республика Алтай	0.0	7.65	0.96	76.96	8.6	6.28	0.96	0.96	3.82	0.48
2010	10	Республика Бурятия	0.13	14.05	0.21	105.86	21.55	0.92	0.94	1.67	4.48	0.52
2010	10	Республика Тыва	0.0	7.96	2.23	47.46	38.22	1.79	4.14	5.1	14.02	0.32
2010	10	Республика Хакасия	0.91	8.36	0.56	107.61	15.61	1.13	1.12	1.3	3.72	0.0
2010	10	Томская область	0.0	17.24	0.39	107.75	10.3	1.83	1.06	1.35	4.04	0.0
2010	10	Читинская область	-	-	-	-	-	-	-	-	-	-
2010	10	УРАЛЬСКИЙ ФО	0.25	13.16	0.29	90.34	13.01	3.19	1.34	0.93	3.53	0.64
2010	10	Курганская область	0.25	7.03	0.0	80.09	13.65	1.88	0.84	0.73	3.46	1.26
2010	10	Свердловская область	0.35	12.56	0.43	83.67	12.13	4.21	1.55	0.89	3.21	0.41
2010	10	Тюменская область	0.22	11.74	0.12	90.5	17.01	3.45	1.24	0.94	4.06	0.91
2010	10	Челябинская область	0.17	16.96	0.34	101.32	10.06	2.04	1.31	1.03	3.42	0.51
2010	10	ПРИВОЛЖСКИЙ ФО	0.58	10.85	0.28	70.78	10.87	2.47	0.83	0.87	2.25	0.41
2010	10	Кировская область	1.84	7.14	0.43	65.3	3.78	1.67	0.57	1.21	1.64	0.43
2010	10	Нижегородская область	0.21	19.37	0.06	108.24	8.92	4.54	0.81	0.54	1.59	0.18
2010	10	Оренбургская область	0.29	6.96	0.09	60.95	11.18	1.14	0.43	0.66	2.65	0.19
2010	10	Пензенская область	0.34	4.13	0.22	45.08	7.17	0.93	0.29	0.58	1.01	0.0
2010	10	Пермский край	1.16	19.9	0.41	107.15	9.05	2.31	1.4	1.33	4.5	0.26
2010	10	Республика Башкортостан	0.48	6.93	0.39	63.61	13.97	2.58	0.64	0.99	2.32	0.3
2010	10	Республика Марий Эл	0.17	8.28	0.29	57.28	12.0	0.17	1.14	1.43	2.0	1.0
2010	10	Республика Мордовия	0.0	3.36	0.12	29.53	4.56	3.22	0.6	0.6	1.68	0.0
2010	10	Республика Татарстан (Татарстан)	0.41	8.23	0.27	67.74	9.87	1.3	0.69	0.82	1.88	1.06
2010	10	Самарская область	0.63	15.36	0.19	79.11	21.73	1.3	1.39	0.95	2.05	0.76
2010	10	Саратовская область	0.82	7.31	0.16	60.01	10.77	5.6	0.47	0.74	1.48	0.12
2010	10	Удмуртская Республика	0.79	16.23	0.46	68.43	9.62	2.69	1.24	0.79	3.21	0.46
2010	10	Ульяновская область	0.36	6.59	0.46	47.2	8.43	2.24	1.76	1.23	3.07	0.15
2010	10	Чувашская Республика - Чувашия	0.56	7.5	0.55	39.63	4.85	2.34	0.16	0.47	2.03	0.55
2010	10	СЕВЕРО-КАВКАЗСКИЙ ФО	0.3	2.59	0.13	19.22	8.75	2.49	0.77	0.77	1.0	0.4
2010	10	Кабардино-Балкарская Республика	0.42	4.15	0.11	32.5	6.16	0.42	1.68	0.9	1.12	0.9
2010	10	Карачаево-Черкесская Республика	1.16	3.51	0.47	25.75	8.66	1.74	1.4	1.17	1.64	0.23
2010	10	Республика Дагестан	0.15	0.85	0.07	7.19	5.05	0.15	0.18	0.89	0.63	0.33
2010	10	Республика Ингушетия	0.55	0.0	0.0	3.54	7.09	0.0	1.18	0.79	0.0	0.39
2010	10	Республика Северная Осетия-Алания	0.17	2.71	0.14	17.95	18.95	21.16	0.28	0.85	1.42	0.14
2010	10	Ставропольский край	0.35	5.13	0.18	36.31	12.82	1.5	1.22	0.63	1.7	0.44
2010	10	Чеченская Республика	0.0	0.4	0.08	3.55	4.76	1.2	0.32	0.57	0.16	0.32
2010	11	ЦЕНТРАЛЬНЫЙ ФО	0.29	8.47	0.24	61.48	9.1	1.1	1.6	0.74	1.8	0.55
2010	11	Белгородская область	0.31	4.66	0.07	42.75	5.97	0.85	0.72	0.33	0.85	0.07
2010	11	Брянская область	0.73	4.85	0.62	55.71	8.39	3.45	0.92	1.0	2.15	0.23
2010	11	Владимирская область	0.65	8.06	0.56	75.85	9.79	1.62	1.53	1.11	2.78	0.56
2010	11	Воронежская область	0.87	5.33	0.09	42.07	6.26	1.17	0.84	0.48	1.41	0.22
2010	11	Город Москва столица Российской Федерации город федерального значения	0.13	13.01	0.35	72.31	8.01	0.42	2.34	0.53	1.2	1.16
2010	11	Ивановская область	0.65	8.39	0.0	63.0	14.63	2.38	0.93	1.12	2.42	0.65
2010	11	Калужская область	0.23	4.39	0.1	62.72	6.88	0.58	1.5	0.8	1.6	0.1
2010	11	Костромская область	0.17	7.94	0.0	39.87	9.53	2.89	1.16	1.16	2.31	0.0
2010	11	Курская область	0.3	4.76	0.26	56.26	6.14	1.73	0.95	0.43	1.99	0.0
2010	11	Липецкая область	0.3	8.25	0.09	59.57	9.71	4.13	0.43	1.2	1.2	0.09
2010	11	Московская область	0.21	8.27	0.28	61.08	11.61	0.66	1.85	0.92	2.41	0.42
2010	11	Орловская область	0.57	4.16	0.0	55.7	10.41	2.72	0.61	0.98	1.59	0.49
2010	11	Рязанская область	0.3	3.37	0.09	26.95	6.82	0.2	1.47	0.69	2.07	0.09
2010	11	Смоленская область	0.24	7.7	0.1	79.25	10.98	1.43	1.64	0.62	2.26	0.92
2010	11	Тамбовская область	0.0	2.83	0.09	38.66	12.4	1.06	0.46	0.64	1.46	0.36
2010	11	Тверская область	0.34	8.47	0.29	99.68	11.83	0.85	2.12	1.31	2.63	0.22
2010	11	Тульская область	0.07	3.35	0.06	34.0	7.21	1.63	0.97	0.71	2.25	0.32
2010	11	Ярославская область	0.27	12.44	0.08	70.2	9.0	0.44	1.83	0.61	2.06	0.08
2010	11	ЮЖНЫЙ ФО	-	-	-	-	-	-	-	-	-	-
2010	11	Астраханская область	0.12	11.44	0.99	65.76	18.6	2.3	1.29	0.9	2.19	0.8
2010	11	Волгоградская область	0.45	9.47	0.15	56.37	9.77	1.81	1.0	1.04	2.08	0.62
2010	11	Краснодарский край	0.32	3.91	0.21	43.54	10.89	1.09	0.53	0.51	1.63	0.19
2010	11	Республика Адыгея (Адыгея)	0.54	4.74	0.45	37.49	6.55	0.54	0.68	0.68	1.58	0.0
2010	11	Республика Калмыкия	1.33	4.23	0.0	35.21	20.07	2.22	0.0	0.7	1.41	1.76
2010	11	Ростовская область	0.61	7.61	0.17	51.2	11.22	1.22	1.16	0.71	1.41	0.26
2010	11	СЕВЕРО-ЗАПАДНЫЙ ФО	0.29	10.38	0.19	60.47	13.69	2.15	1.48	1.11	2.2	0.42
2010	11	Архангельская область	0.38	11.41	0.63	71.71	7.21	1.8	2.61	1.43	1.98	0.32
2010	11	Вологодская область	0.39	12.15	0.33	76.42	10.26	1.27	1.4	1.4	3.37	1.15
2010	11	Город Санкт-Петербург город федерального значения	0.07	10.67	0.15	42.91	20.01	1.87	1.62	0.83	1.42	0.35
2010	11	Калининградская область	0.88	8.0	0.0	71.9	10.13	2.0	1.17	0.85	1.6	0.0
2010	11	Ленинградская область	0.21	10.6	0.18	69.55	9.62	3.1	1.96	1.16	2.88	0.37
2010	11	Мурманская область	0.7	10.09	0.12	78.82	16.74	0.84	0.83	1.31	3.2	0.24
2010	11	Новгородская область	0.18	7.89	0.0	58.52	9.44	0.54	1.08	2.01	2.32	0.46
2010	11	Псковская область	0.33	7.47	0.0	75.1	8.9	2.34	0.86	1.01	1.58	0.29
2010	11	Республика Карелия	0.69	8.87	0.0	62.11	12.36	7.91	0.58	1.02	2.33	0.73
2010	11	Республика Коми	0.13	12.41	0.21	56.13	11.37	1.51	0.83	1.25	3.55	0.42
2010	11	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.51	11.97	0.48	74.35	18.3	0.97	1.13	1.5	4.77	0.25
2010	11	Амурская область	0.28	12.03	1.16	77.85	23.95	0.7	0.93	1.16	4.97	0.23
2010	11	Еврейская автономная область	1.97	11.33	1.62	72.27	22.11	0.66	1.62	0.0	3.24	0.0
2010	11	Камчатская область	0.35	4.95	0.58	36.39	11.35	0.35	0.87	1.16	2.33	0.29
2010	11	Магаданская область	1.47	9.2	1.23	44.18	31.91	0.0	1.23	1.84	6.14	0.0
2010	11	Приморский край	0.48	13.23	0.25	87.47	24.25	0.89	1.16	1.16	3.97	0.4
2010	11	Республика Саха (Якутия)	0.14	14.0	0.42	60.12	6.32	1.78	1.68	2.74	5.9	0.32
2010	11	Сахалинская область	0.23	6.22	0.0	57.14	16.91	1.16	0.78	1.94	3.5	0.0
2010	11	Хабаровский край	0.76	13.2	0.29	83.6	14.77	1.02	1.0	1.43	5.92	0.14
2010	11	Чукотский автономный округ	0.0	6.06	2.02	46.45	14.14	0.0	0.0	2.02	10.1	0.0
2010	11	СИБИРСКИЙ ФО	0.48	14.57	0.32	85.05	17.13	2.01	1.57	1.48	4.46	0.21
2010	11	Алтайский край	0.57	8.13	0.32	70.65	15.98	2.14	0.64	0.84	2.92	0.0
2010	11	Иркутская область	0.25	22.15	0.2	90.68	13.73	0.74	2.31	1.48	5.71	0.32
2010	11	Кемеровская область	0.21	20.45	0.28	91.43	16.09	1.91	2.69	1.77	4.64	0.04
2010	11	Красноярский край	0.96	13.22	0.38	89.97	23.63	2.7	1.07	1.28	3.29	0.17
2010	11	Новосибирская область	0.13	15.76	0.19	88.07	17.2	3.76	2.16	1.06	2.88	0.27
2010	11	Омская область	0.71	7.75	0.1	57.44	17.13	2.13	0.74	1.09	2.63	0.2
2010	11	Республика Алтай	0.0	5.26	0.48	70.27	11.95	1.26	0.48	3.35	6.21	0.48
2010	11	Республика Бурятия	1.18	13.53	0.52	106.06	18.84	1.05	0.52	2.5	6.04	0.83
2010	11	Республика Тыва	0.45	8.6	2.23	40.14	35.36	0.45	3.5	5.42	21.66	0.0
2010	11	Республика Хакасия	0.0	6.5	0.19	79.17	15.8	0.68	0.56	1.3	5.02	0.56
2010	11	Томская область	0.46	19.35	0.19	104.57	11.27	0.8	0.58	0.67	3.66	0.1
2010	11	Читинская область	-	-	-	-	-	-	-	-	-	-
2010	11	УРАЛЬСКИЙ ФО	0.24	11.49	0.39	81.45	12.49	6.02	1.04	1.24	3.47	0.65
2010	11	Курганская область	0.0	7.56	0.63	79.25	12.07	7.26	0.42	2.2	2.83	1.57
2010	11	Свердловская область	0.3	11.35	0.36	73.66	11.95	4.37	0.93	1.05	3.0	0.36
2010	11	Тюменская область	0.36	9.59	0.53	78.2	15.65	2.36	1.29	1.21	3.3	1.03
2010	11	Челябинская область	0.1	14.56	0.23	94.96	10.23	11.17	1.11	1.25	4.39	0.4
2010	11	ПРИВОЛЖСКИЙ ФО	0.55	11.0	0.28	68.87	10.02	1.69	1.03	0.92	2.39	0.38
2010	11	Кировская область	2.34	5.5	0.29	56.09	3.85	1.26	0.5	1.14	2.07	0.5
2010	11	Нижегородская область	0.24	18.68	0.15	104.32	8.56	5.66	0.93	0.72	2.1	0.18
2010	11	Оренбургская область	0.34	8.38	0.0	63.46	11.37	0.74	0.52	1.14	2.75	0.24
2010	11	Пензенская область	0.51	4.06	0.51	41.02	9.49	0.25	0.58	0.58	1.88	0.07
2010	11	Пермский край	0.22	21.16	0.59	106.89	7.79	0.98	1.66	1.77	4.32	0.41
2010	11	Республика Башкортостан	0.12	7.71	0.32	61.86	9.32	1.23	1.38	0.91	2.83	0.35
2010	11	Республика Марий Эл	0.51	8.14	0.57	45.71	8.86	1.02	0.43	1.29	2.0	0.57
2010	11	Республика Мордовия	0.28	1.92	0.24	27.61	5.76	2.1	0.84	0.48	2.16	0.0
2010	11	Республика Татарстан (Татарстан)	0.41	7.48	0.29	64.53	9.98	0.79	0.82	0.8	1.88	0.74
2010	11	Самарская область	0.56	17.06	0.16	77.69	22.89	0.96	1.89	0.85	1.89	0.35
2010	11	Саратовская область	0.18	7.7	0.12	58.73	8.86	1.55	0.89	0.54	1.55	0.16
2010	11	Удмуртская Республика	0.47	15.51	0.33	74.13	9.36	1.74	1.18	0.72	3.6	0.79
2010	11	Ульяновская область	3.31	5.98	0.31	42.53	6.59	2.77	0.69	1.0	2.45	0.77
2010	11	Чувашская Республика - Чувашия	0.37	6.88	0.39	42.36	4.14	1.22	0.08	0.94	1.33	0.16
2010	11	СЕВЕРО-КАВКАЗСКИЙ ФО	0.18	2.49	0.35	21.19	8.52	1.76	1.04	0.75	0.88	0.33
2010	11	Кабардино-Балкарская Республика	0.28	3.36	1.12	27.68	5.38	0.83	2.13	1.46	0.67	0.22
2010	11	Карачаево-Черкесская Республика	0.29	3.51	0.23	28.32	13.81	1.45	1.4	0.47	1.64	0.7
2010	11	Республика Дагестан	0.1	1.48	0.15	7.71	5.2	0.4	0.7	0.55	0.44	0.26
2010	11	Республика Ингушетия	0.28	0.0	0.0	1.97	5.71	0.0	0.0	0.59	0.2	0.2
2010	11	Республика Северная Осетия-Алания	0.52	2.99	0.14	20.8	12.97	5.95	1.0	1.0	1.57	0.14
2010	11	Ставропольский край	0.18	4.47	0.26	43.84	13.93	3.09	1.51	0.66	1.59	0.59
2010	11	Чеченская Республика	0.0	0.16	0.73	2.18	3.07	0.24	0.32	0.89	0.08	0.0
2010	12	ЦЕНТРАЛЬНЫЙ ФО	0.28	8.25	0.21	63.04	8.9	1.34	1.56	0.78	1.79	0.61
2010	12	Белгородская область	0.31	4.52	0.07	42.56	6.03	0.85	0.72	0.33	0.79	0.07
2010	12	Брянская область	0.27	5.54	0.23	51.09	7.62	2.99	1.0	0.85	1.85	1.0
2010	12	Владимирская область	0.49	8.06	0.28	73.97	11.46	1.78	1.67	1.11	2.22	0.49
2010	12	Воронежская область	0.1	5.64	0.22	52.55	6.61	1.53	0.62	0.7	1.59	0.18
2010	12	Город Москва столица Российской Федерации город федерального значения	0.4	12.67	0.34	83.28	9.2	0.37	2.62	0.59	1.17	1.1
2010	12	Ивановская область	0.54	8.57	0.19	63.18	7.83	1.73	0.93	0.56	1.77	0.65
2010	12	Калужская область	0.23	5.28	0.2	52.95	5.98	0.81	1.89	1.7	2.29	0.3
2010	12	Костромская область	0.0	6.5	0.43	38.28	12.13	1.19	0.58	0.58	2.17	0.29
2010	12	Курская область	0.81	5.19	0.09	61.62	4.24	1.02	0.69	1.21	1.56	0.0
2010	12	Липецкая область	0.4	8.08	0.0	52.18	5.42	11.68	0.17	0.6	2.49	0.0
2010	12	Московская область	0.14	7.37	0.07	59.6	12.17	1.07	1.76	1.07	2.37	0.51
2010	12	Орловская область	0.14	3.43	0.24	50.19	9.43	1.72	0.61	0.37	0.61	0.61
2010	12	Рязанская область	0.0	3.46	0.43	26.86	6.56	0.4	0.86	0.95	1.38	0.0
2010	12	Смоленская область	0.24	8.42	0.1	65.49	9.44	1.67	1.23	0.51	3.28	1.03
2010	12	Тамбовская область	0.0	2.55	0.18	39.02	7.93	1.49	0.09	0.36	1.37	0.55
2010	12	Тверская область	0.34	8.54	0.22	86.68	9.57	0.77	1.97	1.1	3.36	0.88
2010	12	Тульская область	0.22	4.7	0.0	30.65	6.25	0.89	0.45	0.64	2.06	0.13
2010	12	Ярославская область	0.18	10.61	0.31	63.79	8.7	1.42	1.45	0.92	2.21	0.23
2010	12	ЮЖНЫЙ ФО	-	-	-	-	-	-	-	-	-	-
2010	12	Астраханская область	0.6	11.64	0.4	83.46	18.01	4.11	1.59	2.09	1.99	0.8
2010	12	Волгоградская область	0.86	9.08	0.58	56.91	8.39	2.99	0.77	0.73	2.54	0.35
2010	12	Краснодарский край	0.39	4.63	0.12	53.75	8.67	0.97	0.84	1.01	2.2	0.12
2010	12	Республика Адыгея (Адыгея)	0.0	5.65	0.68	35.46	4.29	2.72	0.9	0.23	1.36	0.0
2010	12	Республика Калмыкия	2.22	2.82	0.35	22.89	10.56	1.78	0.7	1.06	3.17	2.11
2010	12	Ростовская область	0.69	7.24	0.19	60.63	9.22	2.57	1.11	0.57	1.65	0.21
2010	12	СЕВЕРО-ЗАПАДНЫЙ ФО	0.29	9.67	0.2	60.13	14.87	1.23	1.46	1.08	2.3	0.32
2010	12	Архангельская область	0.28	11.01	0.4	76.23	5.15	1.8	1.51	1.82	2.46	0.08
2010	12	Вологодская область	0.49	8.62	0.16	66.33	7.63	1.07	1.64	1.23	2.71	0.9
2010	12	Город Санкт-Петербург город федерального значения	0.17	10.39	0.11	45.44	25.25	0.7	1.92	0.92	1.16	0.22
2010	12	Калининградская область	0.5	9.39	0.11	67.32	9.28	2.88	1.17	0.53	2.24	0.21
2010	12	Ленинградская область	0.14	8.4	0.25	68.26	11.15	0.78	1.59	1.29	2.88	0.25
2010	12	Мурманская область	0.42	9.61	0.12	74.66	16.5	2.53	0.36	0.71	2.37	0.71
2010	12	Новгородская область	0.0	9.6	0.15	69.82	10.68	1.45	1.39	0.46	4.33	0.31
2010	12	Псковская область	0.17	7.75	0.14	66.49	7.32	1.0	1.01	1.01	2.87	0.14
2010	12	Республика Карелия	0.86	9.6	0.29	61.82	9.02	0.86	0.87	0.44	3.2	0.44
2010	12	Республика Коми	0.38	9.81	0.52	55.29	10.12	1.64	0.73	2.09	3.65	0.31
2010	12	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.47	12.31	0.34	79.94	14.77	1.59	1.44	1.33	4.81	0.33
2010	12	Амурская область	0.42	12.38	0.46	75.08	17.12	0.28	1.27	1.85	4.28	0.12
2010	12	Еврейская автономная область	0.66	9.71	0.0	69.57	24.81	0.66	2.16	1.08	7.55	0.0
2010	12	Камчатская область	0.0	3.2	0.87	43.08	12.23	0.7	0.29	1.75	4.37	0.0
2010	12	Магаданская область	0.0	6.14	1.23	57.07	14.11	2.21	1.23	1.84	5.52	0.61
2010	12	Приморский край	0.36	13.43	0.1	91.8	19.27	0.83	2.06	1.11	4.58	0.5
2010	12	Республика Саха (Якутия)	1.1	12.53	0.63	71.49	5.79	6.99	1.47	0.95	6.32	0.42
2010	12	Сахалинская область	0.23	8.75	0.19	69.97	14.97	1.16	0.97	1.36	2.72	0.0
2010	12	Хабаровский край	0.34	15.41	0.29	89.09	12.41	0.51	1.07	1.43	4.85	0.36
2010	12	Чукотский автономный округ	5.17	4.04	0.0	64.62	12.12	2.59	0.0	2.02	6.06	0.0
2010	12	СИБИРСКИЙ ФО	0.76	13.43	0.38	78.95	14.93	2.7	1.85	1.57	4.87	0.28
2010	12	Алтайский край	0.1	7.29	0.12	63.2	14.98	2.24	0.56	1.56	3.12	0.04
2010	12	Иркутская область	0.2	22.55	0.44	89.56	12.69	0.59	3.51	2.31	6.63	0.32
2010	12	Кемеровская область	0.21	19.88	0.35	82.14	16.76	4.62	2.62	1.74	6.27	0.14
2010	12	Красноярский край	2.75	9.79	0.48	76.03	16.23	1.37	1.38	1.42	4.22	0.45
2010	12	Новосибирская область	0.31	12.08	0.3	77.2	16.89	1.97	2.12	0.95	2.73	0.3
2010	12	Омская область	1.3	7.05	0.1	54.51	10.77	7.7	0.89	0.65	2.83	0.2
2010	12	Республика Алтай	0.0	3.35	0.0	68.35	5.74	3.77	0.96	1.43	7.65	0.0
2010	12	Республика Бурятия	0.79	12.8	0.1	99.82	22.27	2.09	1.04	2.19	6.14	1.04
2010	12	Республика Тыва	0.45	10.19	2.55	53.51	37.27	0.45	4.46	4.78	21.34	1.91
2010	12	Республика Хакасия	1.13	10.59	0.37	78.24	10.22	2.04	0.19	0.37	3.53	0.0
2010	12	Томская область	0.57	19.45	0.1	103.13	9.34	0.92	0.96	0.77	3.95	0.1
2010	12	Читинская область	-	-	-	-	-	-	-	-	-	-
2010	12	УРАЛЬСКИЙ ФО	0.45	12.32	0.33	74.2	12.63	5.36	1.19	1.27	3.45	0.73
2010	12	Курганская область	0.5	8.29	0.31	53.95	16.69	1.13	0.52	2.52	3.04	0.84
2010	12	Свердловская область	0.11	11.47	0.23	61.78	10.24	2.53	1.05	0.93	2.66	0.27
2010	12	Тюменская область	1.2	9.12	0.47	72.99	15.39	9.07	1.44	1.56	3.94	1.18
2010	12	Челябинская область	0.17	17.58	0.34	96.42	11.86	6.59	1.31	1.08	4.08	0.83
2010	12	ПРИВОЛЖСКИЙ ФО	0.58	11.16	0.21	65.71	10.23	2.32	1.03	0.91	2.41	0.43
2010	12	Кировская область	2.01	7.85	0.07	52.95	3.71	2.68	0.5	1.14	2.71	0.5
2010	12	Нижегородская область	0.1	20.24	0.33	91.48	8.62	2.2	0.99	0.72	2.13	0.18
2010	12	Оренбургская область	0.11	8.95	0.14	63.84	9.14	0.74	0.47	1.04	3.22	0.19
2010	12	Пензенская область	2.78	4.28	0.22	39.71	5.73	0.42	0.36	0.51	1.38	0.14
2010	12	Пермский край	0.89	17.32	0.3	97.95	7.61	1.2	1.81	1.51	4.28	0.33
2010	12	Республика Башкортостан	0.21	9.39	0.32	69.75	11.49	3.33	1.08	1.13	2.66	0.27
2010	12	Республика Марий Эл	1.88	6.86	0.14	38.42	7.86	0.68	1.0	2.0	3.0	0.57
2010	12	Республика Мордовия	0.84	3.12	0.0	25.45	4.68	22.83	0.36	0.24	1.2	0.24
2010	12	Республика Татарстан (Татарстан)	0.25	7.35	0.05	54.16	9.74	1.94	0.61	0.48	1.65	0.74
2010	12	Самарская область	0.48	16.71	0.09	80.53	23.87	0.74	1.92	0.88	2.46	0.82
2010	12	Саратовская область	0.27	7.62	0.08	57.41	9.41	0.82	1.4	0.82	1.67	0.12
2010	12	Удмуртская Республика	0.47	15.11	0.65	67.19	11.71	1.98	1.11	0.92	3.27	0.79
2010	12	Ульяновская область	0.27	6.9	0.08	36.02	8.58	1.43	0.84	0.84	1.76	0.46
