person_id	person	income	ptype	name	transport_raw	country	prop_plot	prop_type	psize
ae68c9566377553681768de6ad0b2286	Седов Александр Сергеевич	792517	_himself	Седов Александр Сергеевич	Автоприцеп	Россия		Земельный участок	1878
ae68c9566377553681768de6ad0b2286	Седов Александр Сергеевич	792517	_himself	Седов Александр Сергеевич	Автоприцеп	Россия		Дачный участок	600
ae68c9566377553681768de6ad0b2286	Седов Александр Сергеевич	792517	_himself	Седов Александр Сергеевич	Автоприцеп	Россия		Квартира	108.3
ae68c9566377553681768de6ad0b2286	Седов Александр Сергеевич	792517	_himself	Седов Александр Сергеевич	Автоприцеп	Россия		Гараж	22.8
ae68c9566377553681768de6ad0b2286	Седов Александр Сергеевич	432000	wife	супруга	Автомобиль легк. Хонда-ЦРВ	Россия		Квартира	56.1
214ccd6aed4bfa8eb5b00f224e6fe84a	Стручков Михаил Николаевич	730569.05	_himself	Стручков Михаил Николаевич	Автомобиль легк. Шевроле Ланос	Россия		Квартира по соц.найму	43
321a10ca4b2c493066f0388a2d5dad9f	Сабанчиев Э.С.	900011.25	_himself	Сабанчиев Э.С.		Россия		Участок	150
3992e347de412d31af516e19f0838929	Сагиданов М.С.	984085.87	_himself	Сагиданов М.С.	Тойота ланд крузер Прадо	Россия		Участок	1500
3992e347de412d31af516e19f0838929	Сагиданов М.С.	984085.87	_himself	Сагиданов М.С.	Тойота ланд крузер Прадо	Россия		Квартиры	None
3992e347de412d31af516e19f0838929	Сагиданов М.С.	984085.87	_himself	Сагиданов М.С.	Тойота ланд крузер Прадо	Россия		дачи	None
3992e347de412d31af516e19f0838929	Сагиданов М.С.	None	wife	супруга		Россия		Квартиры	None
3992e347de412d31af516e19f0838929	Сагиданов М.С.	None	wife	супруга		Россия		Дачи	None
8d55a3adce28144bdfc6837c3a5dec9b	Саенко Г.В.	879449.67	_himself	Саенко Г.В.	Хонда ЦРВ	Россия		Квартира	44.8
f7ad6db2acaf26b72497e51538456ed8	Семенов А.Ю.	1050506.33	_himself	Семенов А.Ю.	Субару Форестер Прицеп 8129	Россия		Участок	557
f7ad6db2acaf26b72497e51538456ed8	Семенов А.Ю.	1050506.33	_himself	Семенов А.Ю.	Субару Форестер Прицеп 8129	Россия		Квартиры	None
f7ad6db2acaf26b72497e51538456ed8	Семенов А.Ю.	1050506.33	_himself	Семенов А.Ю.	Субару Форестер Прицеп 8129	Россия		Дом	72
f7ad6db2acaf26b72497e51538456ed8	Семенов А.Ю.	1050506.33	_himself	Семенов А.Ю.	Субару Форестер Прицеп 8129	Россия		Метал бокс	18
f7ad6db2acaf26b72497e51538456ed8	Семенов А.Ю.	450189.06	wife	супруга		Россия		1/2 квартиры	53.6
ddb440701d40966cc2350ddce5e830bb	Сибиряков Н.А.	596860	_himself	Сибиряков Н.А.	ВАЗ 2112	Россия		Квартиры	None
ddb440701d40966cc2350ddce5e830bb	Сибиряков Н.А.	596860	_himself	Сибиряков Н.А.	ВАЗ 2112	Россия		Гараж	21
ddb440701d40966cc2350ddce5e830bb	Сибиряков Н.А.	135000	wife	супруга	ВАЗ 111130 ока	Россия		Участок	293
ddb440701d40966cc2350ddce5e830bb	Сибиряков Н.А.	135000	wife	супруга	ВАЗ 111130 ока	Россия		Участок	246
ddb440701d40966cc2350ddce5e830bb	Сибиряков Н.А.	135000	wife	супруга	ВАЗ 111130 ока	Россия		Дом	45.8
ddb440701d40966cc2350ddce5e830bb	Сибиряков Н.А.	135000	wife	супруга	ВАЗ 111130 ока	Россия		квартиры	None
7e6d5a3869cb0f1d16a8df83d96c12bc	Соловьев С.И.	1795516.46	_himself	Соловьев С.И.	УАЗ-31512 Хундай-Ситарекс Автоприцеп Лодка	Россия		Участок	2000
7e6d5a3869cb0f1d16a8df83d96c12bc	Соловьев С.И.	1795516.46	_himself	Соловьев С.И.	УАЗ-31512 Хундай-Ситарекс Автоприцеп Лодка	Россия		Участок	200
7e6d5a3869cb0f1d16a8df83d96c12bc	Соловьев С.И.	1795516.46	_himself	Соловьев С.И.	УАЗ-31512 Хундай-Ситарекс Автоприцеп Лодка	Россия		Сад домик	12
7e6d5a3869cb0f1d16a8df83d96c12bc	Соловьев С.И.	1795516.46	_himself	Соловьев С.И.	УАЗ-31512 Хундай-Ситарекс Автоприцеп Лодка	Россия		Гараж бокс	15
7e6d5a3869cb0f1d16a8df83d96c12bc	Соловьев С.И.	1795516.46	_himself	Соловьев С.И.	УАЗ-31512 Хундай-Ситарекс Автоприцеп Лодка	Россия		Квартира	64
7e6d5a3869cb0f1d16a8df83d96c12bc	Соловьев С.И.	None	daughter	дочь		Россия		Квартиры	None
aea7493e7d3192b1b66db975ffedb27c	Старчиков А.В.	591072.61	_himself	Старчиков А.В.	Автомобиль Греат Волл Моторная лодка «Сириус» Мотор лодочный Ниссан	Россия		Земельный участок	22.1
aea7493e7d3192b1b66db975ffedb27c	Старчиков А.В.	591072.61	_himself	Старчиков А.В.	Автомобиль Греат Волл Моторная лодка «Сириус» Мотор лодочный Ниссан	Россия		Квартира)	None
aea7493e7d3192b1b66db975ffedb27c	Старчиков А.В.	591072.61	_himself	Старчиков А.В.	Автомобиль Греат Волл Моторная лодка «Сириус» Мотор лодочный Ниссан	Россия		Гараж	22.1
aea7493e7d3192b1b66db975ffedb27c	Старчиков А.В.	235300	wife	супруга		None		Квартира	None
aea7493e7d3192b1b66db975ffedb27c	Старчиков А.В.	None	daughter	дочь		Россия		Квартира	None
470905da0e7cfc0237e0434cbc07f585	Самигулин Р.М.	724917.48	_himself	Самигулин Р.М.	Легковой автомобиль, дэу нексия, УАЗ-3303	Россия		земельный участок	1500
470905da0e7cfc0237e0434cbc07f585	Самигулин Р.М.	724917.48	_himself	Самигулин Р.М.	Легковой автомобиль, дэу нексия, УАЗ-3303	Россия		квартира	None
5c212be14c4d1807020db0b5e63f760a	Сковородко Ю.А.	1822261.4	_himself	Сковородко Ю.А.	Легковой автомобиль, ВАЗ-2123, шеврале-нива	Россия		Квартира	None
85372561050b395b46152c139c920b7d	Семёнов С.Е.	1104427	_himself	Семёнов С.Е.		Россия		Жилой дом	287.3
85372561050b395b46152c139c920b7d	Семёнов С.Е.	113957.64	wife	супруга	Легковой автомобиль -1 Мерседес-Е320	Россия		Квартира	45.2
85372561050b395b46152c139c920b7d	Семёнов С.Е.	113957.64	wife	супруга	Легковой автомобиль -1 Мерседес-Е320	Россия		Квартира	42.4
523e8177b4b25a4c92297d12add4cf60	Сюсюкин А.В.	4500	wife	супруга		Россия		Квартира	None
523e8177b4b25a4c92297d12add4cf60	Сюсюкин А.В.	None	daughter	дочь		Россия		Квартира	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	834085.86	_himself	Сабанин С.Н.	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		огородный земельный участок	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	834085.86	_himself	Сабанин С.Н.	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		Бревенчатый жилой дом	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	834085.86	_himself	Сабанин С.Н.	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		Квартира	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	834085.86	_himself	Сабанин С.Н.	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		Квартира	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	834085.86	_himself	Сабанин С.Н.	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		гараж	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	None	wife	супруга	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		огородный земельный участок	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	None	wife	супруга	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		Бревенчатый жилой дом	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	None	wife	супруга	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		Квартира	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	None	wife	супруга	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		Квартира	None
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	None	wife	супруга	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)	Россия		гараж	None
007fa537009e4defbc8157b0b46a358e	Сёмушкин А.А.	162000	wife	супруга		Россия		Земельный участок	900
007fa537009e4defbc8157b0b46a358e	Сёмушкин А.А.	162000	wife	супруга		Россия		Квартира	None
b6691194adc2583f162bc59eacc646ee	Ситников Н.Н.	607287.8	_himself	Ситников Н.Н.		Россия		Земельный участок	1500
b6691194adc2583f162bc59eacc646ee	Ситников Н.Н.	607287.8	_himself	Ситников Н.Н.		Россия		Квартира	78.2
b6691194adc2583f162bc59eacc646ee	Ситников Н.Н.	607287.8	_himself	Ситников Н.Н.		Россия		Квартира	None
b6691194adc2583f162bc59eacc646ee	Ситников Н.Н.	58500	wife	супруга	Легковой автомобиль Лексус 69 300, 2007 г.в.	Россия		Квартира	69.2
dd59d289f9385906ee883e5d0f01e4f7	Скидинов Ф.Ф.	808057	_himself	Скидинов Ф.Ф.		Россия		Земельные участки	200
dd59d289f9385906ee883e5d0f01e4f7	Скидинов Ф.Ф.	808057	_himself	Скидинов Ф.Ф.		Россия		Земельный участок	400
daf53a81f64d8d394d422be012b791cb	Сёмушкин А.А.	162000	wife	супруга		Россия		Земельный участок	900
daf53a81f64d8d394d422be012b791cb	Сёмушкин А.А.	162000	wife	супруга		Россия		Квартира	None
ca591d22df97fd2b6c223f3532b1acf6	Силаев С.М.	697100.16	_himself	Силаев С.М.	Рено меган сценик, Додж Дюранго	Россия		Квартира (договор найма)	61.7
cc3bed87a095296e31aa669fb3164a11	Смоляков А.В.	409851.87	_himself	Смоляков А.В.		Россия		Квартира	None
cc3bed87a095296e31aa669fb3164a11	Смоляков А.В.	409851.87	_himself	Смоляков А.В.		Россия		Квартира	44.6
4aca2ac4c8b5cc757ce115a67ab3b59a	Силантьев В.А.	918957	_himself	Силантьев В.А.	Nissan Qashqai	Россия		Земельный участок	1000
4aca2ac4c8b5cc757ce115a67ab3b59a	Силантьев В.А.	918957	_himself	Силантьев В.А.	Nissan Qashqai	Россия		Земельный участок	96
4aca2ac4c8b5cc757ce115a67ab3b59a	Силантьев В.А.	918957	_himself	Силантьев В.А.	Nissan Qashqai	Россия		Квартира	25
f485383e21d6058de7221c3bfa5d9f0b	Самойлов Н.В.	1021766.38	_himself	Самойлов Н.В.		Россия		Квартира	None
f485383e21d6058de7221c3bfa5d9f0b	Самойлов Н.В.	391244.23	wife	супруга	Деу эсперо	Россия		Квартира	None
f485383e21d6058de7221c3bfa5d9f0b	Самойлов Н.В.	391244.23	wife	супруга	Деу эсперо	Россия		Квартира	None
f485383e21d6058de7221c3bfa5d9f0b	Самойлов Н.В.	391244.23	wife	супруга	Деу эсперо	Россия		Садовый домик	19.4
31cfe42193a22f0f23e28339d3465483	Сапронов Ю.В.	1649652.64	_himself	Сапронов Ю.В.	ВАЗ 21053	Россия		квартира	38.4
31cfe42193a22f0f23e28339d3465483	Сапронов Ю.В.	253093.97	wife	супруга		Россия		Квартира	None
da28fa54d8dafb41c9826e1f221911cf	Скворцов А.П.	943698.45	_himself	Скворцов А.П.	Автомобиль «Фиат браво»	Россия		Квартира	19.6
da28fa54d8dafb41c9826e1f221911cf	Скворцов А.П.	None	son	сын		Россия		Квартира	19.6
da28fa54d8dafb41c9826e1f221911cf	Скворцов А.П.	None	daughter	дочь		Россия		Квартира	19.6
34ac55ae89a0465597a024ced456d018	Садыков А.У.	None	wife	супруга		Россия		Земельный участок	1052
34ac55ae89a0465597a024ced456d018	Садыков А.У.	None	wife	супруга		Россия		Жилой дом	450
34ac55ae89a0465597a024ced456d018	Садыков А.У.	None	wife	супруга		Россия		Квартира	104.7
98d048da9f278bdd48229144affad85e	Смирнов Д.В.	1154167.13	_himself	Смирнов Д.В.	Тойота королла	Россия		гараж	24
8a04fb1ba32429ed6e965dcb6430fdf2	Сосов В.А.	788784.45	wife	супруга		Россия		Жилой дом	400
bef517a2ada48b987530f09fbc18dab7	Ситковский А.Л.	32600	wife	супруга		Россия		квартира	15
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	938371.45	_himself	Стукалин В.Б.	УАЗ 469 Тойота Виста Ардео	Россия		Садовый участок	423
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	938371.45	_himself	Стукалин В.Б.	УАЗ 469 Тойота Виста Ардео	Россия		Квартира	None
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	938371.45	_himself	Стукалин В.Б.	УАЗ 469 Тойота Виста Ардео	Россия		Гараж	27.6
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	938371.45	_himself	Стукалин В.Б.	УАЗ 469 Тойота Виста Ардео	Россия		Садовый домик	35
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	216000	wife	супруга		Россия		Садовый участок	442
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	216000	wife	супруга		Россия		Квартира	46
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	216000	wife	супруга		Россия		Квартира	None
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	216000	wife	супруга		Россия		Гараж	17.7
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	216000	wife	супруга		Россия		Садовый домик	30
04323b6e94dd5e6b1efcb2fda9742c8c	Сухов С.В.	794625.8	_himself	Сухов С.В.	Нисан X-Trail	Россия		Квартира	None
04323b6e94dd5e6b1efcb2fda9742c8c	Сухов С.В.	794625.8	_himself	Сухов С.В.	Нисан X-Trail	Россия		Дом садовод	598
04323b6e94dd5e6b1efcb2fda9742c8c	Сухов С.В.	794625.8	_himself	Сухов С.В.	Нисан X-Trail	Россия		гараж	14
04323b6e94dd5e6b1efcb2fda9742c8c	Сухов С.В.	393909.56	wife	супруга		Россия		Квартира (1/3)	61.3
6cb2e605af4dd4327e12deeaba6b8064	Сясин С.М.	990216.89	_himself	Сясин С.М.	УАЗ-31519 Мотолодка Обь-М	Россия		Земельный участок	5198
6cb2e605af4dd4327e12deeaba6b8064	Сясин С.М.	990216.89	_himself	Сясин С.М.	УАЗ-31519 Мотолодка Обь-М	Россия		Земельный участок	411
6cb2e605af4dd4327e12deeaba6b8064	Сясин С.М.	990216.89	_himself	Сясин С.М.	УАЗ-31519 Мотолодка Обь-М	Россия		Жилой дом	295.6
6cb2e605af4dd4327e12deeaba6b8064	Сясин С.М.	990216.89	_himself	Сясин С.М.	УАЗ-31519 Мотолодка Обь-М	Россия		Квартира	None
6cb2e605af4dd4327e12deeaba6b8064	Сясин С.М.	990216.89	_himself	Сясин С.М.	УАЗ-31519 Мотолодка Обь-М	Россия		Квартира	None
6cb2e605af4dd4327e12deeaba6b8064	Сясин С.М.	940102.83	wife	супруга	Mitsubishi Outlander Прицеп к лег.а/м Снегоход Yamaha VK 540 E Моторная лодка Wellboat -51 c	Россия		Квартира	None
6cb2e605af4dd4327e12deeaba6b8064	Сясин С.М.	940102.83	wife	супруга	Mitsubishi Outlander Прицеп к лег.а/м Снегоход Yamaha VK 540 E Моторная лодка Wellboat -51 c	Россия		Гараж	17.6
300aad53c073ba4f1a40cdcf1a650620	Савейкин Ю.Б.	1145129	_himself	Савейкин Ю.Б.	Тойота ленд крузер	Россия		Квартира	70
ce0014f3e3866fa10ce5c913613594f5	Самороков В.В.	782016.79	_himself	Самороков В.В.	ТОЙОТА АВЕНСИС	Россия		Квартира	57.8
ce0014f3e3866fa10ce5c913613594f5	Самороков В.В.	110400	wife	супруга		Россия		Земельный участок	600
c67b53c25750360b1362d6761304f67b	Струков В.В.	1164269.74	_himself	Струков В.В.		Россия		Пай, приусадебный участок	4.5
c67b53c25750360b1362d6761304f67b	Струков В.В.	1164269.74	_himself	Струков В.В.		Россия		Жилой дом	53
c67b53c25750360b1362d6761304f67b	Струков В.В.	1164269.74	_himself	Струков В.В.		Россия		Квартира	60
c67b53c25750360b1362d6761304f67b	Струков В.В.	1164269.74	_himself	Струков В.В.		Россия		Гараж	19
c67b53c25750360b1362d6761304f67b	Струков В.В.	864065.55	wife	супруга	Автомобиль Хонда CRV	Россия		Земельный участок	720
c67b53c25750360b1362d6761304f67b	Струков В.В.	864065.55	wife	супруга	Автомобиль Хонда CRV	Россия		Квартира	32
c67b53c25750360b1362d6761304f67b	Струков В.В.	864065.55	wife	супруга	Автомобиль Хонда CRV	Россия		Дача	64
88312abde9222338d7a0b1100970d302	Севостьянов С.В.	None	wife	супруга	Автомобиль Опель Корса	Россия		Земельный участок	806
c9c77c3838dc2ed9bd4ed864a0813b00	Сосновый А.А.	866988.19	_himself	Сосновый А.А.		Россия		Садовый участок	586
c9c77c3838dc2ed9bd4ed864a0813b00	Сосновый А.А.	866988.19	_himself	Сосновый А.А.		Россия		Квартира	60.7
15ed56be2ea593d71d246e1b922d65a4	Сапунов Г.В.	442614.57	_himself	Сапунов Г.В.	Автомобиль фольцваген гольф Автомобиль ВАЗ -21102	Россия		Земельный участок	None
15ed56be2ea593d71d246e1b922d65a4	Сапунов Г.В.	442614.57	_himself	Сапунов Г.В.	Автомобиль фольцваген гольф Автомобиль ВАЗ -21102	Россия		Жилой дом	None
15ed56be2ea593d71d246e1b922d65a4	Сапунов Г.В.	348248.16	wife	супруга		Россия		Земельный участок	None
15ed56be2ea593d71d246e1b922d65a4	Сапунов Г.В.	348248.16	wife	супруга		Россия		Жилой дом	None
84b883a03da31fb571b399fc292f5c88	Слепенчук О.В.	1710773	_himself	Слепенчук О.В.		Россия		квартира	73.8
c202e61dce3902c15c1af6c33763a982	Селезнев С.В.	806135	_himself	Селезнев С.В.		Россия		Квартира	None
c202e61dce3902c15c1af6c33763a982	Селезнев С.В.	327363	wife	супруга		Россия		Квартира	None
c202e61dce3902c15c1af6c33763a982	Селезнев С.В.	None	daughter	дочь		None		Квартира	None
b9382fa24c31e01eb414692d2cff47de	Скоков Н.В.	905276.6	_himself	Скоков Н.В.		Россия		Квартира	63
b9382fa24c31e01eb414692d2cff47de	Скоков Н.В.	905276.6	_himself	Скоков Н.В.		Россия		гараж	24.8
b9382fa24c31e01eb414692d2cff47de	Скоков Н.В.	60000	wife	супруга	ВАЗ -2123 Шевроле-Нива	Россия		Дачный участок	0.1
b9382fa24c31e01eb414692d2cff47de	Скоков Н.В.	60000	wife	супруга	ВАЗ -2123 Шевроле-Нива	Россия		квартира	29.9
6b1c82925c13cef85dd9cd04d56e3fa2	Соломатин А.А.	288.402	wife	супруга		Россия		Земельный участок	454
6b1c82925c13cef85dd9cd04d56e3fa2	Соломатин А.А.	288.402	wife	супруга		Россия		Квартира	None
6b1c82925c13cef85dd9cd04d56e3fa2	Соломатин А.А.	288.402	wife	супруга		Россия		Дача	28.3
6b1c82925c13cef85dd9cd04d56e3fa2	Соломатин А.А.	None	daughter	дочь		Россия		Квартира	None
2047dfcf87df2c1372c4951693b15fd1	Снивак О.Г.	501231.13	wife	супруга		Россия		Земельный участок	1516
2047dfcf87df2c1372c4951693b15fd1	Снивак О.Г.	501231.13	wife	супруга		Россия		жилой дом	99
144dc447730d81a605226e4da2bf2cd3	Сычев П.Г.	658135.73	wife	супруга	Крайслер сербинг	Россия		Квартира	None
144dc447730d81a605226e4da2bf2cd3	Сычев П.Г.	None	son	сын		Россия		Земельный участок	778
144dc447730d81a605226e4da2bf2cd3	Сычев П.Г.	None	son	сын		Россия		дача	124.1
144dc447730d81a605226e4da2bf2cd3	Сычев П.Г.	None	son	сын		Россия		квартира	73.4
e6ea9f300889650e816eca5f4a1be34e	Симбагаев Р.Р.	1163204	_himself	Симбагаев Р.Р.		Россия		Жилой дом	None
e6ea9f300889650e816eca5f4a1be34e	Симбагаев Р.Р.	None	wife	супруга		Россия		Жилой дом	None
892814700ce6737393d0c3049f1a1c98	Спицын В.В.	1025591.07	_himself	Спицын В.В.	Автомобиль легковой ВАЗ 21150	Россия		Квартира	None
892814700ce6737393d0c3049f1a1c98	Спицын В.В.	1025591.07	_himself	Спицын В.В.	Автомобиль легковой ВАЗ 21150	Россия		Гараж	36
892814700ce6737393d0c3049f1a1c98	Спицын В.В.	124154.51	wife	супруга		Россия		Квартира	None
6ded3c8ee5bdad19b1d06dc2a4cfff73	Сандрунян Э.С.	1117331.6	_himself	Сандрунян Э.С.		Россия		Земельный участок	2400
6ded3c8ee5bdad19b1d06dc2a4cfff73	Сандрунян Э.С.	1117331.6	_himself	Сандрунян Э.С.		Россия		Недостроенный дом	600
6ded3c8ee5bdad19b1d06dc2a4cfff73	Сандрунян Э.С.	1117331.6	_himself	Сандрунян Э.С.		Россия		Квартира	77
6ded3c8ee5bdad19b1d06dc2a4cfff73	Сандрунян Э.С.	1117331.6	_himself	Сандрунян Э.С.		Россия		Сарай	18
6ded3c8ee5bdad19b1d06dc2a4cfff73	Сандрунян Э.С.	None	wife	супруга	Тойота Рав 4	Россия		Квартира	54
6ded3c8ee5bdad19b1d06dc2a4cfff73	Сандрунян Э.С.	None	wife	супруга	Тойота Рав 4	Россия		Квартира	100.9
e52bee77ab7eea9b10104ffad922506b	Сатюков А.Г.	642054	wife	супруга		Россия		квартира	62.5
47f57663093f43eb07c1fce7d4184413	Свирин О.В.	682984	_himself	Свирин О.В.	Hyundai Santa Fe Lexus	Россия		квартиры	None
47f57663093f43eb07c1fce7d4184413	Свирин О.В.	682984	_himself	Свирин О.В.	Hyundai Santa Fe Lexus	Россия		Земельный участок	600
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	1259206.55	_himself	Сикоев С.И.		Россия		Дачный участок	305
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	1259206.55	_himself	Сикоев С.И.		Россия		Квартира	None
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	1259206.55	_himself	Сикоев С.И.		Россия		Дача	85
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	1259206.55	_himself	Сикоев С.И.		Россия		Гараж	20
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	1259206.55	_himself	Сикоев С.И.		Россия		Дача	85
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	1259206.55	_himself	Сикоев С.И.		Россия		Дачный участок	305
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	353084.54	wife	супруга		Россия		Квартира	None
2644c79b3446d148df2cd108d86ea575	Симановский А.В.	700889.81	_himself	Симановский А.В.		Россия		Квартира	42.3
2644c79b3446d148df2cd108d86ea575	Симановский А.В.	5202.68	wife	супруга		Россия		Квартира	None
d240853e185a5aa48b2430607cd15f7e	Скиба Ю.И.	1157488.7	_himself	Скиба Ю.И.		Россия		Земельный участок	1500
b2eb45ac623bea006c3c0f5737b6ff3d	Скрипка С.Д.	847732.6	_himself	Скрипка С.Д.	Volkswagen Passat Lexus RX 330	Россия		Квартира	78
b2eb45ac623bea006c3c0f5737b6ff3d	Скрипка С.Д.	None	wife	супруга		Россия		Квартира	28
b2eb45ac623bea006c3c0f5737b6ff3d	Скрипка С.Д.	None	wife	супруга		Россия		Дачный домик	12
a75bcfa23ac96a469e938cfb8eb12923	Сперкач В.С.	680241	_himself	Сперкач В.С.	Suzuki Grand Vitara 7 XL	Россия		Дачный участок	600
5694f0ef81a8c403ad33271bb85d5ecb	Сысоев А.Н.	1103180	_himself	Сысоев А.Н.	ВАЗ 212140	Россия		Земельный участок	600
5694f0ef81a8c403ad33271bb85d5ecb	Сысоев А.Н.	1103180	_himself	Сысоев А.Н.	ВАЗ 212140	Россия		Квартира	52.1
5694f0ef81a8c403ad33271bb85d5ecb	Сысоев А.Н.	425957	wife	супруга		Россия		Земельный участок	800
5694f0ef81a8c403ad33271bb85d5ecb	Сысоев А.Н.	425957	wife	супруга		Россия		Квартира	51
5694f0ef81a8c403ad33271bb85d5ecb	Сысоев А.Н.	425957	wife	супруга		Россия		Гараж	40
cf3d4b0a74f7d540315c6fdb38bea5d3	Сазанович В.М.	1417446.7	_himself	Сазанович В.М.	Митсубиси Делика	Россия		Земельный участок	1500
cf3d4b0a74f7d540315c6fdb38bea5d3	Сазанович В.М.	1417446.7	_himself	Сазанович В.М.	Митсубиси Делика	Россия		Квартира	64
af76b86e3541a86ffaec289b7f71825b	Самойлов М.И.	1132299.36	_himself	Самойлов М.И.		Россия		Квартира	None
af76b86e3541a86ffaec289b7f71825b	Самойлов М.И.	None	wife	супруга		Россия		Квартира 1/2	65.7
ff0bcaf1868da6eed7f273e16d1eb97f	Самылов А.М.	678488.92	_himself	Самылов А.М.		Россия		Земельный участок	4800
ff0bcaf1868da6eed7f273e16d1eb97f	Самылов А.М.	678488.92	_himself	Самылов А.М.		Россия		Дача	40
c04a5d7b4ccc938f56f0cd0cf32a8e80	Селиверстов Ю.Г.	107043708	_himself	Селиверстов Ю.Г.	Тайота Корола филдер	Россия		квартира	None
c04a5d7b4ccc938f56f0cd0cf32a8e80	Селиверстов Ю.Г.	184167.25	wife	супруга		Россия		Квартира	None
c04a5d7b4ccc938f56f0cd0cf32a8e80	Селиверстов Ю.Г.	184167.25	wife	супруга		Россия		Квартира	None
c04a5d7b4ccc938f56f0cd0cf32a8e80	Селиверстов Ю.Г.	184167.25	wife	супруга		Россия		Овощехранилище	2
58d67c11e5f570b8d0d5801143f6081f	Сергеев С.В.	1449886.73	_himself	Сергеев С.В.		Россия		Земельный участок	1000
58d67c11e5f570b8d0d5801143f6081f	Сергеев С.В.	1449886.73	_himself	Сергеев С.В.		Россия		Квартира	128.4
c50285bc0a148bc564d593fd0700dd5a	Силин В.С.	1442134.21	_himself	Силин В.С.		Россия		Земельный участок	15
c50285bc0a148bc564d593fd0700dd5a	Силин В.С.	1442134.21	_himself	Силин В.С.		Россия		Земельный участок	6
c50285bc0a148bc564d593fd0700dd5a	Силин В.С.	1442134.21	_himself	Силин В.С.		Россия		Квартира	None
0f5b39f508630fe255d896b80870bf7e	Смоленцев О.В.	996333.82	_himself	Смоленцев О.В.	Митсубиси Паджеро	Россия		Квартира	None
0f5b39f508630fe255d896b80870bf7e	Смоленцев О.В.	996333.82	_himself	Смоленцев О.В.	Митсубиси Паджеро	Россия		Гараж	18
b210ba192bc62ba89779705a5ead8a23	Сорокин С.Н.	720111.96	_himself	Сорокин С.Н.	Опель Зафира универсал	Россия		Жилой дом	78
b210ba192bc62ba89779705a5ead8a23	Сорокин С.Н.	317621.05	wife	супруга		Россия		Квартира	78
6111778b43b9ef7d6d363cf3e525f968	Сухорукова Р.В.	1432085.48	_himself	Сухорукова Р.В.		Россия		Земельный участок	25
6111778b43b9ef7d6d363cf3e525f968	Сухорукова Р.В.	1432085.48	_himself	Сухорукова Р.В.		Россия		Квартира	None
6111778b43b9ef7d6d363cf3e525f968	Сухорукова Р.В.	1432085.48	_himself	Сухорукова Р.В.		Россия		Гараж	19.2
cbf6a45fa5991502b2e036bb418f1ae8	Самохвалов А.Л.	2024990	_himself	Самохвалов А.Л.	Автомобиль легк.Мицубиси Оутлендер	Россия		Квартира (служебный найм)	90.3
