person_id	person	income	ptype	name	transport_raw
ae68c9566377553681768de6ad0b2286	Седов Александр Сергеевич	792517	_himself	Седов Александр Сергеевич	Автоприцеп
ae68c9566377553681768de6ad0b2286	Седов Александр Сергеевич	432000	wife	супруга	Автомобиль легк. Хонда-ЦРВ
214ccd6aed4bfa8eb5b00f224e6fe84a	Стручков Михаил Николаевич	730569.05	_himself	Стручков Михаил Николаевич	Автомобиль легк. Шевроле Ланос
321a10ca4b2c493066f0388a2d5dad9f	Сабанчиев Э.С.	900011.25	_himself	Сабанчиев Э.С.	
321a10ca4b2c493066f0388a2d5dad9f	Сабанчиев Э.С.	333381.9	wife	супруга	
3992e347de412d31af516e19f0838929	Сагиданов М.С.	984085.87	_himself	Сагиданов М.С.	Тойота ланд крузер Прадо
3992e347de412d31af516e19f0838929	Сагиданов М.С.	None	wife	супруга	
8d55a3adce28144bdfc6837c3a5dec9b	Саенко Г.В.	879449.67	_himself	Саенко Г.В.	Хонда ЦРВ
8d55a3adce28144bdfc6837c3a5dec9b	Саенко Г.В.	560999.97	wife	супруга	
0fc3d3de56f088bb392bbdd5489cb4ef	Сакказов Р.П.	689612	_himself	Сакказов Р.П.	Мерседес бенс с 211
0fc3d3de56f088bb392bbdd5489cb4ef	Сакказов Р.П.	None	wife	супруга	Автобус паз-32053
f7ad6db2acaf26b72497e51538456ed8	Семенов А.Ю.	1050506.33	_himself	Семенов А.Ю.	Субару Форестер Прицеп 8129
f7ad6db2acaf26b72497e51538456ed8	Семенов А.Ю.	450189.06	wife	супруга	
ddb440701d40966cc2350ddce5e830bb	Сибиряков Н.А.	596860	_himself	Сибиряков Н.А.	ВАЗ 2112
ddb440701d40966cc2350ddce5e830bb	Сибиряков Н.А.	135000	wife	супруга	ВАЗ 111130 ока
7e6d5a3869cb0f1d16a8df83d96c12bc	Соловьев С.И.	1795516.46	_himself	Соловьев С.И.	УАЗ-31512 Хундай-Ситарекс Автоприцеп Лодка
7e6d5a3869cb0f1d16a8df83d96c12bc	Соловьев С.И.	29669.88	wife	супруга	
7e6d5a3869cb0f1d16a8df83d96c12bc	Соловьев С.И.	None	daughter	дочь	
aea7493e7d3192b1b66db975ffedb27c	Старчиков А.В.	591072.61	_himself	Старчиков А.В.	Автомобиль Греат Волл Моторная лодка «Сириус» Мотор лодочный Ниссан
aea7493e7d3192b1b66db975ffedb27c	Старчиков А.В.	235300	wife	супруга	
aea7493e7d3192b1b66db975ffedb27c	Старчиков А.В.	None	daughter	дочь	
470905da0e7cfc0237e0434cbc07f585	Самигулин Р.М.	724917.48	_himself	Самигулин Р.М.	Легковой автомобиль, дэу нексия, УАЗ-3303
5c212be14c4d1807020db0b5e63f760a	Сковородко Ю.А.	1822261.4	_himself	Сковородко Ю.А.	Легковой автомобиль, ВАЗ-2123, шеврале-нива
5c212be14c4d1807020db0b5e63f760a	Сковородко Ю.А.	196000	wife	супруга	
85372561050b395b46152c139c920b7d	Семёнов С.Е.	1104427	_himself	Семёнов С.Е.	
85372561050b395b46152c139c920b7d	Семёнов С.Е.	113957.64	wife	супруга	Легковой автомобиль -1 Мерседес-Е320
523e8177b4b25a4c92297d12add4cf60	Сюсюкин А.В.	593082	_himself	Сюсюкин А.В.	Автомобиль Тойота Рав4
523e8177b4b25a4c92297d12add4cf60	Сюсюкин А.В.	4500	wife	супруга	
523e8177b4b25a4c92297d12add4cf60	Сюсюкин А.В.	None	daughter	дочь	
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	834085.86	_himself	Сабанин С.Н.	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)
c251d666221d16b983a05b97a0a0988c	Сабанин С.Н.	None	wife	супруга	Легковой автомобиль ВАЗ -2106 (общая совместная собственность) Легковой автомобиль БМВ (общая совместная собственность)
007fa537009e4defbc8157b0b46a358e	Сёмушкин А.А.	567025.04	_himself	Сёмушкин А.А.	Нисан Примера Мицубиси Лансер
007fa537009e4defbc8157b0b46a358e	Сёмушкин А.А.	162000	wife	супруга	
b6691194adc2583f162bc59eacc646ee	Ситников Н.Н.	607287.8	_himself	Ситников Н.Н.	
b6691194adc2583f162bc59eacc646ee	Ситников Н.Н.	58500	wife	супруга	Легковой автомобиль Лексус 69 300, 2007 г.в.
dd59d289f9385906ee883e5d0f01e4f7	Скидинов Ф.Ф.	808057	_himself	Скидинов Ф.Ф.	
dd59d289f9385906ee883e5d0f01e4f7	Скидинов Ф.Ф.	240000	wife	супруга	
daf53a81f64d8d394d422be012b791cb	Сёмушкин А.А.	567025.04	_himself	Сёмушкин А.А.	Нисан Примера Мицубиси Лансер
daf53a81f64d8d394d422be012b791cb	Сёмушкин А.А.	162000	wife	супруга	
ca591d22df97fd2b6c223f3532b1acf6	Силаев С.М.	697100.16	_himself	Силаев С.М.	Рено меган сценик, Додж Дюранго
cc3bed87a095296e31aa669fb3164a11	Смоляков А.В.	409851.87	_himself	Смоляков А.В.	
4aca2ac4c8b5cc757ce115a67ab3b59a	Силантьев В.А.	918957	_himself	Силантьев В.А.	Nissan Qashqai
4aca2ac4c8b5cc757ce115a67ab3b59a	Силантьев В.А.	251784	wife	супруга	
f485383e21d6058de7221c3bfa5d9f0b	Самойлов Н.В.	1021766.38	_himself	Самойлов Н.В.	
f485383e21d6058de7221c3bfa5d9f0b	Самойлов Н.В.	391244.23	wife	супруга	Деу эсперо
31cfe42193a22f0f23e28339d3465483	Сапронов Ю.В.	1649652.64	_himself	Сапронов Ю.В.	ВАЗ 21053
31cfe42193a22f0f23e28339d3465483	Сапронов Ю.В.	253093.97	wife	супруга	
da28fa54d8dafb41c9826e1f221911cf	Скворцов А.П.	943698.45	_himself	Скворцов А.П.	Автомобиль «Фиат браво»
da28fa54d8dafb41c9826e1f221911cf	Скворцов А.П.	120000	wife	супруга	
da28fa54d8dafb41c9826e1f221911cf	Скворцов А.П.	None	son	сын	
da28fa54d8dafb41c9826e1f221911cf	Скворцов А.П.	None	daughter	дочь	
34ac55ae89a0465597a024ced456d018	Садыков А.У.	779125.43	_himself	Садыков А.У.	Джип Либерти
34ac55ae89a0465597a024ced456d018	Садыков А.У.	None	wife	супруга	
98d048da9f278bdd48229144affad85e	Смирнов Д.В.	1154167.13	_himself	Смирнов Д.В.	Тойота королла
98d048da9f278bdd48229144affad85e	Смирнов Д.В.	235675.08	wife	супруга	
8a04fb1ba32429ed6e965dcb6430fdf2	Сосов В.А.	643334	_himself	Сосов В.А.	
8a04fb1ba32429ed6e965dcb6430fdf2	Сосов В.А.	788784.45	wife	супруга	
bef517a2ada48b987530f09fbc18dab7	Ситковский А.Л.	943231.08	_himself	Ситковский А.Л.	Форд Фокус
bef517a2ada48b987530f09fbc18dab7	Ситковский А.Л.	32600	wife	супруга	
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	938371.45	_himself	Стукалин В.Б.	УАЗ 469 Тойота Виста Ардео
f828c17f93518d92aa8a05f7e1397689	Стукалин В.Б.	216000	wife	супруга	
04323b6e94dd5e6b1efcb2fda9742c8c	Сухов С.В.	794625.8	_himself	Сухов С.В.	Нисан X-Trail
04323b6e94dd5e6b1efcb2fda9742c8c	Сухов С.В.	393909.56	wife	супруга	
6cb2e605af4dd4327e12deeaba6b8064	Сясин С.М.	990216.89	_himself	Сясин С.М.	УАЗ-31519 Мотолодка Обь-М
6cb2e605af4dd4327e12deeaba6b8064	Сясин С.М.	940102.83	wife	супруга	Mitsubishi Outlander Прицеп к лег.а/м Снегоход Yamaha VK 540 E Моторная лодка Wellboat -51 c
300aad53c073ba4f1a40cdcf1a650620	Савейкин Ю.Б.	1145129	_himself	Савейкин Ю.Б.	Тойота ленд крузер
ce0014f3e3866fa10ce5c913613594f5	Самороков В.В.	782016.79	_himself	Самороков В.В.	ТОЙОТА АВЕНСИС
ce0014f3e3866fa10ce5c913613594f5	Самороков В.В.	110400	wife	супруга	
c67b53c25750360b1362d6761304f67b	Струков В.В.	1164269.74	_himself	Струков В.В.	
c67b53c25750360b1362d6761304f67b	Струков В.В.	864065.55	wife	супруга	Автомобиль Хонда CRV
88312abde9222338d7a0b1100970d302	Севостьянов С.В.	563547.93	_himself	Севостьянов С.В.	
88312abde9222338d7a0b1100970d302	Севостьянов С.В.	None	wife	супруга	Автомобиль Опель Корса
88312abde9222338d7a0b1100970d302	Севостьянов С.В.	None	daughter	дочь	
88312abde9222338d7a0b1100970d302	Севостьянов С.В.	None	son	сын	
88312abde9222338d7a0b1100970d302	Севостьянов С.В.	None	daughter	дочь	
c9c77c3838dc2ed9bd4ed864a0813b00	Сосновый А.А.	866988.19	_himself	Сосновый А.А.	
c9c77c3838dc2ed9bd4ed864a0813b00	Сосновый А.А.	None	wife	супруга	
c9c77c3838dc2ed9bd4ed864a0813b00	Сосновый А.А.	None	daughter	дочь	
c9c77c3838dc2ed9bd4ed864a0813b00	Сосновый А.А.	None	son	сын	
15ed56be2ea593d71d246e1b922d65a4	Сапунов Г.В.	442614.57	_himself	Сапунов Г.В.	Автомобиль фольцваген гольф Автомобиль ВАЗ -21102
15ed56be2ea593d71d246e1b922d65a4	Сапунов Г.В.	348248.16	wife	супруга	
84b883a03da31fb571b399fc292f5c88	Слепенчук О.В.	1710773	_himself	Слепенчук О.В.	
7c33c8630252f19b85897799bb0980b0	Сирко В.А.	1318809	_himself	Сирко В.А.	Легковой автомобиль фольцваген пассат
c202e61dce3902c15c1af6c33763a982	Селезнев С.В.	806135	_himself	Селезнев С.В.	
c202e61dce3902c15c1af6c33763a982	Селезнев С.В.	327363	wife	супруга	
c202e61dce3902c15c1af6c33763a982	Селезнев С.В.	None	daughter	дочь	
b9382fa24c31e01eb414692d2cff47de	Скоков Н.В.	905276.6	_himself	Скоков Н.В.	
b9382fa24c31e01eb414692d2cff47de	Скоков Н.В.	60000	wife	супруга	ВАЗ -2123 Шевроле-Нива
6b1c82925c13cef85dd9cd04d56e3fa2	Соломатин А.А.	650.775	_himself	Соломатин А.А.	Автомобиль Нисан альмера
6b1c82925c13cef85dd9cd04d56e3fa2	Соломатин А.А.	288.402	wife	супруга	
6b1c82925c13cef85dd9cd04d56e3fa2	Соломатин А.А.	None	daughter	дочь	
2047dfcf87df2c1372c4951693b15fd1	Снивак О.Г.	1055442.01	_himself	Снивак О.Г.	хонда
2047dfcf87df2c1372c4951693b15fd1	Снивак О.Г.	501231.13	wife	супруга	
144dc447730d81a605226e4da2bf2cd3	Сычев П.Г.	593578.73	_himself	Сычев П.Г.	
144dc447730d81a605226e4da2bf2cd3	Сычев П.Г.	658135.73	wife	супруга	Крайслер сербинг
144dc447730d81a605226e4da2bf2cd3	Сычев П.Г.	None	son	сын	
144dc447730d81a605226e4da2bf2cd3	Сычев П.Г.	None	son	сын	
e6ea9f300889650e816eca5f4a1be34e	Симбагаев Р.Р.	1163204	_himself	Симбагаев Р.Р.	
e6ea9f300889650e816eca5f4a1be34e	Симбагаев Р.Р.	None	wife	супруга	
892814700ce6737393d0c3049f1a1c98	Спицын В.В.	1025591.07	_himself	Спицын В.В.	Автомобиль легковой ВАЗ 21150
892814700ce6737393d0c3049f1a1c98	Спицын В.В.	124154.51	wife	супруга	
6ded3c8ee5bdad19b1d06dc2a4cfff73	Сандрунян Э.С.	1117331.6	_himself	Сандрунян Э.С.	
6ded3c8ee5bdad19b1d06dc2a4cfff73	Сандрунян Э.С.	None	wife	супруга	Тойота Рав 4
e52bee77ab7eea9b10104ffad922506b	Сатюков А.Г.	703900	_himself	Сатюков А.Г.	Киа Спортейдж
e52bee77ab7eea9b10104ffad922506b	Сатюков А.Г.	642054	wife	супруга	
47f57663093f43eb07c1fce7d4184413	Свирин О.В.	682984	_himself	Свирин О.В.	Hyundai Santa Fe Lexus
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	1259206.55	_himself	Сикоев С.И.	
fbe72bdb085d83eb0cbaf24839b67bf7	Сикоев С.И.	353084.54	wife	супруга	
2644c79b3446d148df2cd108d86ea575	Симановский А.В.	700889.81	_himself	Симановский А.В.	
2644c79b3446d148df2cd108d86ea575	Симановский А.В.	5202.68	wife	супруга	
d240853e185a5aa48b2430607cd15f7e	Скиба Ю.И.	1157488.7	_himself	Скиба Ю.И.	
b2eb45ac623bea006c3c0f5737b6ff3d	Скрипка С.Д.	847732.6	_himself	Скрипка С.Д.	Volkswagen Passat Lexus RX 330
b2eb45ac623bea006c3c0f5737b6ff3d	Скрипка С.Д.	None	wife	супруга	
a75bcfa23ac96a469e938cfb8eb12923	Сперкач В.С.	680241	_himself	Сперкач В.С.	Suzuki Grand Vitara 7 XL
5694f0ef81a8c403ad33271bb85d5ecb	Сысоев А.Н.	1103180	_himself	Сысоев А.Н.	ВАЗ 212140
5694f0ef81a8c403ad33271bb85d5ecb	Сысоев А.Н.	425957	wife	супруга	
cf3d4b0a74f7d540315c6fdb38bea5d3	Сазанович В.М.	1417446.7	_himself	Сазанович В.М.	Митсубиси Делика
af76b86e3541a86ffaec289b7f71825b	Самойлов М.И.	1132299.36	_himself	Самойлов М.И.	
af76b86e3541a86ffaec289b7f71825b	Самойлов М.И.	None	wife	супруга	
ff0bcaf1868da6eed7f273e16d1eb97f	Самылов А.М.	678488.92	_himself	Самылов А.М.	
c04a5d7b4ccc938f56f0cd0cf32a8e80	Селиверстов Ю.Г.	107043708	_himself	Селиверстов Ю.Г.	Тайота Корола филдер
c04a5d7b4ccc938f56f0cd0cf32a8e80	Селиверстов Ю.Г.	184167.25	wife	супруга	
58d67c11e5f570b8d0d5801143f6081f	Сергеев С.В.	1449886.73	_himself	Сергеев С.В.	
58d67c11e5f570b8d0d5801143f6081f	Сергеев С.В.	24131.16	wife	супруга	
c50285bc0a148bc564d593fd0700dd5a	Силин В.С.	1442134.21	_himself	Силин В.С.	
0f5b39f508630fe255d896b80870bf7e	Смоленцев О.В.	996333.82	_himself	Смоленцев О.В.	Митсубиси Паджеро
0f5b39f508630fe255d896b80870bf7e	Смоленцев О.В.	47842.4	wife	супруга	
b210ba192bc62ba89779705a5ead8a23	Сорокин С.Н.	720111.96	_himself	Сорокин С.Н.	Опель Зафира универсал
b210ba192bc62ba89779705a5ead8a23	Сорокин С.Н.	317621.05	wife	супруга	
6111778b43b9ef7d6d363cf3e525f968	Сухорукова Р.В.	1432085.48	_himself	Сухорукова Р.В.	
cbf6a45fa5991502b2e036bb418f1ae8	Самохвалов А.Л.	2024990	_himself	Самохвалов А.Л.	Автомобиль легк.Мицубиси Оутлендер
cbf6a45fa5991502b2e036bb418f1ae8	Самохвалов А.Л.	776928.95	wife	супруга	
a352b14d5616e15bb5d6b00665c7c9d5	Свирин О.В.	682984.73	_himself	Свирин О.В.	Хендай Санта-фе Лексус рх 330
a352b14d5616e15bb5d6b00665c7c9d5	Свирин О.В.	138000	wife	супруга	
7f472cda187c75886250ecb81c3743c9	Сперкач В.С.	680241	_himself	Сперкач В.С.	Сузуки гранд витара
14f19d3eead83fd05a08130deca8b0e1	Тингачев Н.И.	1232722.53	_himself	Тингачев Н.И.	Автомобиль легковой «Опель-Астра»
14f19d3eead83fd05a08130deca8b0e1	Тингачев Н.И.	32100	wife	супруга	
c48957e720b2d815e81ba6b894d3f7e6	Турбовец Н.М.	1116653.8	_himself	Турбовец Н.М.	
c48957e720b2d815e81ba6b894d3f7e6	Турбовец Н.М.	107224.21	wife	супруга	Автомобиль легковой «Мазда-Детко»
e1e9fbaca76eb8d1ba2aa1c62c389137	Тингачев Н.И.	1232722.53	_himself	Тингачев Н.И.	Автомобиль легковой «Опель-Астра»
e1e9fbaca76eb8d1ba2aa1c62c389137	Тингачев Н.И.	32100	wife	супруга	
2d9a09249793a83afba160ff38c3e6e7	Титов Алексей Павлович	783689.23	_himself	Титов Алексей Павлович	
b813909fce50e78fccade50806368dca	Тмарев Л.Е.	995561.35	_himself	Тмарев Л.Е.	
b813909fce50e78fccade50806368dca	Тмарев Л.Е.	100691.68	wife	супруга	Автомобиль легк. Тойота Рав4
be6947b620eadbe25201409ca6fa536e	Тимиргиев Р.Л.	597065	_himself	Тимиргиев Р.Л.	
be6947b620eadbe25201409ca6fa536e	Тимиргиев Р.Л.	36084.78	wife	супруга	
3ddf77f1d86b6cebf6b8e432a0efbfab	Тихомиров Н.А.	1586214.75	_himself	Тихомиров Н.А.	
3ddf77f1d86b6cebf6b8e432a0efbfab	Тихомиров Н.А.	217059.63	wife	супруга	
422412d44cf82c3f0b0490c10f4dc694	Травин К.В.	832999.37	_himself	Травин К.В.	Автомобиль Тойота Камри
422412d44cf82c3f0b0490c10f4dc694	Травин К.В.	136997	wife	супруга	
422412d44cf82c3f0b0490c10f4dc694	Травин К.В.	None	daughter	дочь	
69825676fcf79fd02500f97304cb0857	Трюхан В.И.	822016	_himself	Трюхан В.И.	
69825676fcf79fd02500f97304cb0857	Трюхан В.И.	400402	wife	супруга	Автомобиль Форд Мондео
69825676fcf79fd02500f97304cb0857	Трюхан В.И.	None	daughter	дочь	
384250976482585d5b78de91397260ec	Тимошенко И.В.	777213.95	_himself	Тимошенко И.В.	
384250976482585d5b78de91397260ec	Тимошенко И.В.	None	wife	супруга	Ауди А 6
b334adabdd50271dfd97435cdbd7fc99	Титов А.Н.	681859.48	_himself	Титов А.Н.	
e44eb929aa666a25215848b9e16e0b08	Тарасов В.Б.	1026999.72	_himself	Тарасов В.Б.	Прицеп легковой Лодка «Казанка 5М4 люкс»
e44eb929aa666a25215848b9e16e0b08	Тарасов В.Б.	458252.46	wife	супруга	FORD Fusion Прицеп легковой с тентом
e44eb929aa666a25215848b9e16e0b08	Тарасов В.Б.	None	son	сын	
91142f1f32c78642639bd0b13b51b03c	Терехин А.И.	876956.81	_himself	Терехин А.И.	Вольво XC 70
91142f1f32c78642639bd0b13b51b03c	Терехин А.И.	216000	wife	супруга	
20ed74bc654fe4ccbf53d65aff4da5ae	Терехов Н.М.	1343693	_himself	Терехов Н.М.	Нисан хтрейл Нисан скайлайн
644c289c8f1c2283d66532a4144e4872	Тороп Л.Н.	513395.45	_himself	Тороп Л.Н.	Уаз 469 Газ 31105
644c289c8f1c2283d66532a4144e4872	Тороп Л.Н.	62635	wife	супруга	
f14d29ec9e7a96505eac29640f631355	Таранов П.Г.	815683.4	_himself	Таранов П.Г.	
f14d29ec9e7a96505eac29640f631355	Таранов П.Г.	None	wife	супруга	Автомобиль Мерседес Е350
02ccf64767d73a0356f0b808cc05444c	Турчак С.В.	839290	_himself	Турчак С.В.	Автомобиль тойота хариер Автомобиль тойота естима емина
1f1b660fd47b93adf2c1f882b973e7d8	Тарасов А.В.	883.351	_himself	Тарасов А.В.	Автомобиль Хендай Элантра
1f1b660fd47b93adf2c1f882b973e7d8	Тарасов А.В.	246.7	wife	супруга	
1f1b660fd47b93adf2c1f882b973e7d8	Тарасов А.В.	None	son	сын	
1f1b660fd47b93adf2c1f882b973e7d8	Тарасов А.В.	None	son	сын	
3c6c8bafa8b804191a24fe9e462bfe01	Табаков В.А.	676543.4	_himself	Табаков В.А.	
3c6c8bafa8b804191a24fe9e462bfe01	Табаков В.А.	276000	wife	супруга	
217b880c6d8e82b92a2c7060defc8230	Тимофеев А.А.	1218241	_himself	Тимофеев А.А.	Хундай туксан
217b880c6d8e82b92a2c7060defc8230	Тимофеев А.А.	237378	wife	супруга	
91786e0bcf6c43790e5bb0dd60826a4c	Тарасов Ю.Ю.	1015287.05	_himself	Тарасов Ю.Ю.	Автомобиль легковой Форд Фокус
91786e0bcf6c43790e5bb0dd60826a4c	Тарасов Ю.Ю.	831168	wife	супруга	Автомобиль легковой Тойота Камри
3c03a1ad67ebc3a59743973ee2fecb78	Тареев К.Н.	648008.04	_himself	Тареев К.Н.	Автомобиль легковой Опель-Астра
bbdc4ba064a4cbcb7f53435d0f979f9a	Тимонин М.Н.	583782.62	_himself	Тимонин М.Н.	Автомобиль легковой шевроле круз
bbdc4ba064a4cbcb7f53435d0f979f9a	Тимонин М.Н.	526000	wife	супруга	
9d7da5c61d96e3796eb74c1bac25cb45	Токмаков Ю.А.	489283.1	_himself	Токмаков Ю.А.	
9d7da5c61d96e3796eb74c1bac25cb45	Токмаков Ю.А.	98153.02	wife	супруга	
28eaac70cb29a04e7db1b0d58cab630e	Трофименко Е.А.	335420	_himself	Трофименко Е.А.	
28eaac70cb29a04e7db1b0d58cab630e	Трофименко Е.А.	None	wife	супруга	
fc90bf9737107d9bb9239f9c9a2d0dd9	Трошев А.Н.	842681.86	_himself	Трошев А.Н.	
fc90bf9737107d9bb9239f9c9a2d0dd9	Трошев А.Н.	357.135	wife	супруга	
8c5b9193d32e3b301cf12f4dd03e0b7a	Тутаева М.А.	972212.6	_himself	Тутаева М.А.	
8c5b9193d32e3b301cf12f4dd03e0b7a	Тутаева М.А.	460603.35	husband	супруг	
b9c76d4a7aaaf775c14282a9000a82f8	Тарасов А.В.	1108271.77	_himself	Тарасов А.В.	
b9c76d4a7aaaf775c14282a9000a82f8	Тарасов А.В.	None	wife	супруга	Тайота Рав 4
efee59f53254e6441b5d73518c337e89	Тарасов В.В.	1204986.88	_himself	Тарасов В.В.	
efee59f53254e6441b5d73518c337e89	Тарасов В.В.	131333.54	wife	супруга	ВАЗ 21213 автоприцеп
3f3e5532b57afd18e5d8fea5d351023c	Телига В.В.	446609.79	_himself	Телига В.В.	Шевроле Лачети
321e20193406b2b941498d309a56949c	Терентьев Э.В.	857737	_himself	Терентьев Э.В.	
fca9023fea2d306953152e8b88da8a8c	Титов А.С.	1484550.83	_himself	Титов А.С.	Ленд Ровер Дискавери 3
fca9023fea2d306953152e8b88da8a8c	Титов А.С.	56000	wife	супруга	
fca9023fea2d306953152e8b88da8a8c	Титов А.С.	None	son	сын	
fca9023fea2d306953152e8b88da8a8c	Титов А.С.	None	daughter	дочь	
1fdca673fcb527c8633dcf7f2ff552cb	Травин К.В.	873528.09	_himself	Травин К.В.	
2e9d72e8d5e41ecae65f94be530d925d	Трубин А.А.	864027.62	_himself	Трубин А.А.	
5d34a2ed2a36c993653173c3a66a22d6	Тиводар В.П.	1164355.7	_himself	Тиводар В.П.	Тойота Ленд Крузер Прада Тойота Камри
5e34ef7c5f6741a87a63519776c4313c	Уваров И.Б.	881110	_himself	Уваров И.Б.	
892157179c56e924244251990381d8cb	Усольцев В.И.	1676546	_himself	Усольцев В.И.	
120dca6b8f6ed3129740f2c68c596f67	Удовенко А.И.	2219175.28	_himself	Удовенко А.И.	Хёндай-акцент
120dca6b8f6ed3129740f2c68c596f67	Удовенко А.И.	704309.3	wife	супруга	
5ddd942e4df2a302ce5ae75671df0559	Усцов А.В.	584545.99	_himself	Усцов А.В.	
987c0f9fa77fde7c9383908f714482e0	Уханов С.В.	108719496	_himself	Уханов С.В.	Вольво S 60
987c0f9fa77fde7c9383908f714482e0	Уханов С.В.	262944.24	wife	супруга	Вольво S 60
a8c27f8036a4e79abc9ebcc250bff2c1	Фаламеев В.С.	1377511	_himself	Фаламеев В.С.	Автомобиль легковой УАЗ-31512
a8c27f8036a4e79abc9ebcc250bff2c1	Фаламеев В.С.	462027	wife	супруга	
ab03462559191dedc9cd307f3ba3fd47	Фетищев В.И.	1033394	_himself	Фетищев В.И.	
ab03462559191dedc9cd307f3ba3fd47	Фетищев В.И.	5175	wife	супруга	
9e0fa846a43c431498503867c39f2463	Фирсов А.В.	1421241.68	_himself	Фирсов А.В.	Автомобиль Опель Корса
9e0fa846a43c431498503867c39f2463	Фирсов А.В.	904789.14	wife	супруга	Автомобиль Митсубиси Паджеро
a4a2a5340657a25619f9e209a7644ee1	Фетищев В.И.	1033394	_himself	Фетищев В.И.	
a4a2a5340657a25619f9e209a7644ee1	Фетищев В.И.	5175	wife	супруга	
546228d2611164c48d11e19f9b19bd84	Филимонов А.Г.	648021.8	_himself	Филимонов А.Г.	Тойота хайлендер
546228d2611164c48d11e19f9b19bd84	Филимонов А.Г.	177315.86	wife	супруга	
523d6ed48b19b18a4c7d56a6f6131720	Фуряев В.В.	20006690	_himself	Фуряев В.В.	
9b0e5650fb6cc315553fe5e5227fc376	Федяев Г.Н.	491735.9	_himself	Федяев Г.Н.	ЗИЛ-130
9b0e5650fb6cc315553fe5e5227fc376	Федяев Г.Н.	1200000	wife	супруга	
c96af954c74c89621a406dcec2f6a98a	Филиппов А.В.	995939.91	_himself	Филиппов А.В.	Тойота королла
c96af954c74c89621a406dcec2f6a98a	Филиппов А.В.	582785.51	wife	супруга	
55dd5e72193932524049c64cf17cc965	Фоненков Н.И.	1013240.9	_himself	Фоненков Н.И.	
55dd5e72193932524049c64cf17cc965	Фоненков Н.И.	85053.65	wife	супруга	
6e4b3630b842bf7c35ff4bd904494e05	Фатыков И.Г.	845689.4	_himself	Фатыков И.Г.	Автоприцеп «Лав-А» Мотоцикл «Хонда»
6e4b3630b842bf7c35ff4bd904494e05	Фатыков И.Г.	None	wife	супруга	
386b0fd0e6d6e7c40f6ba8af15e7e602	Федоров А.В.	621176.8	_himself	Федоров А.В.	Лэнд Ровер Фрилендер
386b0fd0e6d6e7c40f6ba8af15e7e602	Федоров А.В.	97504.08	wife	супруга	
2da881cbafb53c71c354c8abe8fffac3	Фирсов Э.Г.	895689	_himself	Фирсов Э.Г.	Автомобиль Мицубиси
2da881cbafb53c71c354c8abe8fffac3	Фирсов Э.Г.	None	wife	супруга	
2da881cbafb53c71c354c8abe8fffac3	Фирсов Э.Г.	None	son	сын	
7872eac3c5e5eca708c1be226049f5ac	Фисенко Сергей Васильевич	2012548.68	_himself	Фисенко Сергей Васильевич	Автомобиль легк. Тойота Камри
7872eac3c5e5eca708c1be226049f5ac	Фисенко Сергей Васильевич	172124.33	wife	супруга	
9d817ff3448b3c00a4931fa2e33f6ee3	Фитчинов Сергей Александрович	561983.34	_himself	Фитчинов Сергей Александрович	
9d817ff3448b3c00a4931fa2e33f6ee3	Фитчинов Сергей Александрович	143988	wife	супруга	
1ad0d6eec80a0b11603ccdf3296783fb	Фатеев О.А.	1294541.97	_himself	Фатеев О.А.	
1ad0d6eec80a0b11603ccdf3296783fb	Фатеев О.А.	322904.62	wife	супруга	
4422a579780629f592ca0680b1c51b36	Федоров П.Ю.	690992.84	_himself	Федоров П.Ю.	
4422a579780629f592ca0680b1c51b36	Федоров П.Ю.	126567.65	wife	супруга	
ce6998498f3df939912cc949e6219833	Фархутдинов Р.А.	900712.78	_himself	Фархутдинов Р.А.	Hyundai Santa Fe
ce6998498f3df939912cc949e6219833	Фархутдинов Р.А.	145200	wife	супруга	Suzuki Wagon R+
3dde2eec7c12e8159bc2ced111799044	Хухрий С.В.	628360.81	_himself	Хухрий С.В.	
3dde2eec7c12e8159bc2ced111799044	Хухрий С.В.	32000	wife	супруга	
0f4e97b679d34a4415a62a9a7cb37f8f	Хаупшев А.Х.	854545.2	_himself	Хаупшев А.Х.	
0f4e97b679d34a4415a62a9a7cb37f8f	Хаупшев А.Х.	1080000	wife	супруга	Мерседес Е211
f957baddb15f534186c1c7d1d87efc61	Хабибов Р.Р.	684310.03	_himself	Хабибов Р.Р.	
f957baddb15f534186c1c7d1d87efc61	Хабибов Р.Р.	90000	wife	супруга	
0161227df2c005fb16a198460194c09e	Хисамутдинов Ф.Р.	1172938.42	_himself	Хисамутдинов Ф.Р.	Mitsubishi Lanser , 2004 г.
0161227df2c005fb16a198460194c09e	Хисамутдинов Ф.Р.	243542.88	wife	супруга	
0161227df2c005fb16a198460194c09e	Хисамутдинов Ф.Р.	None	son	сын	
0695d3aca9ba488a2b0964425b46ae95	Хайбулов И.С.	1493514.56	_himself	Хайбулов И.С.	Тойота хилукс
0695d3aca9ba488a2b0964425b46ae95	Хайбулов И.С.	89426.63	wife	супруга	
0695d3aca9ba488a2b0964425b46ae95	Хайбулов И.С.	None	son	сын	
