placer_regNum	placer_fullName	placer_inn	placer_kpp	initiator_regNum	initiator_fullName	initiator_inn	initiator_kpp	shortName	ogrn	rbs_regNum	rbs_fullName	grbs_regNum	grbs_fullName	orgType	okfs_code	okfs_name	okopf_code	okopf_name	okogu_code	okogu_name	okpo_code	okato_code	okato_name	okved_code	address_zip	address_subject_code	address_subject_name	address_locality_code	address_locality_name	address_city_code	address_city_name	address_street_code	address_street_name	address_building	address_office	institutionType_code	institutionType_name	ppo_code	ppo_name	ppo_okato_code	ppo_okato_name	ppo_oktmo_code	ppo_oktmo_name	phone	www	email	oktmo_code	oktmo_name	chief_lastName	chief_firstName	chief_middleName	chief_position	founder_regNum	founder_fullName
0859100000004	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Рязанской области"	6234023854	623401001	0859100000004	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Рязанской области"	6234023854	623401001	ФКУЗ "МCЧ МВД России по Рязанской области"	1066234004550	0159100000056	Управление Министерства внутренних дел Российской Федерации по Рязанской области	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08808173	61401380000	Советский	85.11.1,85.12,85.14.3,85.14.2,85.14.1,85.14.5,85.13	390046	62000000000	Рязанская обл			62000001000	Рязань г	620000010000406		32		0500000	Здравоохранение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			8-4912-274957		mchuvd-ryazan@yandex.ru	61701000	- Город Рязань	Караваев	Николай	Серафимович	Начальник	0173100000062	Министерство финансов Российской Федерации
0895100000538	федеральное государственное казенное учреждение "Управление вневедомственной охраны Управления Министерства внутренних дел Российской Федерации по Рязанской области"	6234106116	623401001	0895100000538	федеральное государственное казенное учреждение "Управление вневедомственной охраны Управления Министерства внутренних дел Российской Федерации по Рязанской области"	6234106116	623401001	ФГКУ УВО УМВД России по Рязанской области	1126234008592	0159100000056	Управление Министерства внутренних дел Российской Федерации по Рязанской области	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	74	Казенные учреждения	1310500	Министерство внутренних дел Российской Федерации	08684529	61401380000	Советский	75.24.1	390027	62000000000	Рязанская обл			62000001000	Рязань г	620000010000547		23 а		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-4912-440258		feo.uvo@mail.ru	61701000	Город Рязань	Лушников	Михаил 	Александрович	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0859100000004	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Рязанской области"	6234023854	623401001	0859100000004	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Рязанской области"	6234023854	623401001	ФКУЗ "МCЧ МВД России по Рязанской области"	1066234004550	0159100000056	Управление Министерства внутренних дел Российской Федерации по Рязанской области	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08808173	61401380000	Советский	85.11.1,85.12,85.14.3,85.14.2,85.14.1,85.14.5,85.13	390046	62000000000	Рязанская обл			62000001000	Рязань г	620000010000406		32		0500000	Здравоохранение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			8-4912-274957		mchuvd-ryazan@yandex.ru	61701000	- Город Рязань	Караваев	Николай	Серафимович	Начальник	0173100000062	Министерство финансов Российской Федерации
0895100000538	федеральное государственное казенное учреждение "Управление вневедомственной охраны Управления Министерства внутренних дел Российской Федерации по Рязанской области"	6234106116	623401001	0895100000538	федеральное государственное казенное учреждение "Управление вневедомственной охраны Управления Министерства внутренних дел Российской Федерации по Рязанской области"	6234106116	623401001	ФГКУ УВО УМВД России по Рязанской области	1126234008592	0159100000056	Управление Министерства внутренних дел Российской Федерации по Рязанской области	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	74	Казенные учреждения	1310500	Министерство внутренних дел Российской Федерации	08684529	61401380000	Советский	75.24.1	390027	62000000000	Рязанская обл			62000001000	Рязань г	620000010000547		23 а		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-4912-440258		feo.uvo@mail.ru	61701000	Город Рязань	Лушников	Михаил 	Александрович	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0821100000036	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Ставропольскому краю"	2634069743	263401001	0821100000036	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Ставропольскому краю"	2634069743	263401001	ФКУЗ "МСЧ МВД России по Ставропольскому краю"	1062635066086			0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08813085	07401000000	Ставрополь	85.14.1,85.32,85.14.5,85.11.1,85.12,85.14.3	355000	26000000000	Ставропольский край			26000001000	Ставрополь г	260000010000319		53		0509000	Медико-санитарная часть, в том числе центральная	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	07701000	 город Ставрополь	7-8652-304217		msch.stk.guvd@mail.ru	07701000	 город Ставрополь	Гвоздиков 	Андрей	Николаевич	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0321100000327	Отдел вневедомственной охраны межмуниципального отдела Министерства внутренних дел Российской Федерации "Георгиевский"	2625004549	262501001	0321100000327	Отдел вневедомственной охраны межмуниципального отдела Министерства внутренних дел Российской Федерации "Георгиевский"	2625004549	262501001	ОВО межмуниципального отдела МВД России "Георгиевский"	1022601165674	0121100000077	Управление вневедомственной охраны Главного управления Министерства внутренних дел Российской Федерации по Ставропольскому краю	0173100000062	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08697176	07407000000	Георгиевск	75.24.1	357820	26000000000	Ставропольский край			26000009000	Георгиевск г	260000090000106		81		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			643-87951-51254			07707000	 город Георгиевск	Кучаво	Евгений	Геннадьевич	Начальник  отдела	0173100000062	Министерство внутренних дел Российской Федерации
0321100000231	Войсковая часть 3772	1512008237	261901001	0321100000231	Войсковая часть 3772	1512008237	261901001	В/ч 3772	1021500980214	0310100000005	Войсковая часть 3748	0173100000062	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	81	Учреждения	1310500	Министерство внутренних дел Российской Федерации	08605872	07250501000	Зеленокумск	75.22	357913	26000000000	Ставропольский край			26023001000	Зеленокумск			120		0900000	Национальная оборона	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	07650101	 город Зеленокумск	7-86552-34306		fs3772@mail.ru	07650101	 город Зеленокумск	Науменко 	Сергей	Александрович	Командир части	0173100000062	Министерство внутренних дел Российской Федерации
0821100000029	федеральное казенное учреждение "Южная база хранения ресурсов Министерства внутренних дел Российской Федерации"	2626022491	262601001	0821100000029	федеральное казенное учреждение "Южная база хранения ресурсов Министерства внутренних дел Российской Федерации"	2626022491	262601001	ФКУ "ЮБХР МВД России"	1032600461079	0858100000044	федеральное казенное учреждение "Северо-Кавказское окружное управление материально-технического снабжения Министерства внутренних дел Российской Федерации"	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08570317	07410000000	Ессентуки	51.70	357623	26000000000	Ставропольский край			26000002000	Ессентуки г	260000020000183		75		0617010	Государственное учреждение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	07710000	 город-курорт Ессентуки	7-87934-65257			07710000	 город-курорт Ессентуки	Каплуновский	Андрей	Вячеславович	Начальник базы	0173100000062	Министерство внутренних дел Российской Федерации
0821100000031	федеральное казенное учреждение здравоохранения "Санаторий "Железноводск" Министерства внутренних дел Российской Федерации"	2627012055	262701001	0821100000031	федеральное казенное учреждение здравоохранения "Санаторий "Железноводск" Министерства внутренних дел Российской Федерации"	2627012055	262701001	ФКУЗ "Санаторий "Железноводск" МВД России"	1022603425646	0173100000054	Министерство внутренних дел Российской Федерации	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08585000	07412000000	Железноводск	85.11.2	357400	26000000000	Ставропольский край			26000003000	Железноводск г	260000030000017		2		0500000	Здравоохранение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-87932-32651	http://http/san-mvd.ru	zeleznovodsk_san@mail.ru	07712000	 город-курорт Железноводск	КИРИЧЕНКО	НИКОЛАЙ	НИКОЛАЕВИЧ	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0121100000077	федеральное государственное казенное учреждение "Управление вневедомственной охраны Главного управления Министерства внутренних дел Российской Федерации по Ставропольскому краю"	2636804385	263601001	0121100000077	федеральное государственное казенное учреждение "Управление вневедомственной охраны Главного управления Министерства внутренних дел Российской Федерации по Ставропольскому краю"	2636804385	263601001	ФГКУ УВО ГУ МВД России по Ставропольскому краю	1122651024066	0121100000034	Главное управление Министерства внутренних дел Российской Федерации по Ставропольскому краю	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	74	Казенные учреждения	1310500	Министерство внутренних дел Российской Федерации	08684713	07401366000	Октябрьский	75.24.1	355008	26000000000	Ставропольский край			26000001000	Ставрополь г	260000010000175		2		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	07701000	Город Ставрополь	8-8652-284985	http://www.uvoguvdsk.ru/	uvostav26@yandex.ru	07701000	Город Ставрополь	Прозоров	Юрий	Евгеньевич	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0895100000058	федеральное казенное учреждение "Центр хозяйственного и сервисного обеспечения Главного управления Министерства внутренних дел Российской Федерации по Ставропольскому краю"	2635812506	263501001	0895100000058	федеральное казенное учреждение "Центр хозяйственного и сервисного обеспечения Главного управления Министерства внутренних дел Российской Федерации по Ставропольскому краю"	2635812506	263501001	ФКУ "ЦХ и СО ГУ МВД России по Ставропольскому краю"	1122651016333	0121100000034	Главное управление Министерства внутренних дел Российской Федерации по Ставропольскому краю	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08682984	07401000000	Ставрополь	75.24.1	355042	26000000000	Ставропольский край			26000001000	Ставрополь г	260000010000544		1 А		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			8-8652-305611		fkugumvdposk@yandex.ru	07701000	Город Ставрополь	Андреева	Наталья 	Николаевна	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0812100000003	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Республике Тыва"	1701039287	170101001	0812100000003	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Республике Тыва"	1701039287	170101001	ФКУЗ "МСЧ МВД России по Республике Тыва"	1061701003649	0312100000060	Министерство внутренних дел по Республике Тыва	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08585738	93401000000	Кызыл	85.13,85.12,85.11.1,85.11,85.14,85.14.5	667000	17000000000	Тыва			17000001000	Кызыл	170000010000070		14а		0500000	Здравоохранение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	93701000	- Город Кызыл	7-39422-21820		mch_rt@mail.ru	93701000	- Город Кызыл	Бурдина	Татьяна	Леонидовна	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0852100000026	федеральное государственное казенное образовательное учреждение высшего профессионального образования "Омская академия Министерства внутренних дел Российской Федерации"	5507028845	550701001	0852100000026	федеральное государственное казенное образовательное учреждение высшего профессионального образования "Омская академия Министерства внутренних дел Российской Федерации"	5507028845	550701001	Омская  академия МВД России или ОмА МВД России	1025501378374	0173100000054	Министерство внутренних дел Российской Федерации	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08571185	52401000000	Омск	92.5,55.5,80.3,22.1,55.2,80.22	644092	55000000000	Омская обл			55000001000	Омск г	550000010000471		7		1000000	Образование	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	52701000	город Омск	7-3812-750180	http://www.omamvd.ru	academy@omamvd.ru	52701000	город Омск	Булатов	Борис	Борисович	Начальник академии	0173100000062	Министерство внутренних дел Российской Федерации
0852100000027	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Омской области"	5503097372	550301001	0852100000027	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Омской области"	5503097372	550301001	ФКУЗ "МСЧ МВД России по Омской области"	1065503016480	0152100000064	Управление Министерства внутренних дел Российской Федерации по Омской области	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08585394	52401000000	Омск	52.31,85.14.1,85.32,85.14.5,85.13,74.70.3,85.11.1,85.12,85.14.3,52.32,85.14.2	644043	55000000000	Омская обл			55000001000	Омск г			7		0500000	Здравоохранение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	52701000	- город Омск	7-3812-231621		meduvdomck@list.ru	52701000	- город Омск	Максимов	Александр	Васильевич	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0852100000026	федеральное государственное казенное образовательное учреждение высшего профессионального образования "Омская академия Министерства внутренних дел Российской Федерации"	5507028845	550701001	0852100000026	федеральное государственное казенное образовательное учреждение высшего профессионального образования "Омская академия Министерства внутренних дел Российской Федерации"	5507028845	550701001	Омская  академия МВД России или ОмА МВД России	1025501378374	0173100000054	Министерство внутренних дел Российской Федерации	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08571185	52401000000	Омск	92.5,55.5,80.3,22.1,55.2,80.22	644092	55000000000	Омская обл			55000001000	Омск г	550000010000471		7		1000000	Образование	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	52701000	город Омск	7-3812-750180	http://www.omamvd.ru	academy@omamvd.ru	52701000	город Омск	Булатов	Борис	Борисович	Начальник академии	0173100000062	Министерство внутренних дел Российской Федерации
0852100000027	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Омской области"	5503097372	550301001	0852100000027	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Омской области"	5503097372	550301001	ФКУЗ "МСЧ МВД России по Омской области"	1065503016480	0152100000064	Управление Министерства внутренних дел Российской Федерации по Омской области	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08585394	52401000000	Омск	52.31,85.14.1,85.32,85.14.5,85.13,74.70.3,85.11.1,85.12,85.14.3,52.32,85.14.2	644043	55000000000	Омская обл			55000001000	Омск г			7		0500000	Здравоохранение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	52701000	- город Омск	7-3812-231621		meduvdomck@list.ru	52701000	- город Омск	Максимов	Александр	Васильевич	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0305100000030	федеральное государственное казенное учреждение "Отдел вневедомственной охраны Министерства внутренних дел по Республике Калмыкия"	0814026664	081601001	0305100000030	федеральное государственное казенное учреждение "Отдел вневедомственной охраны Министерства внутренних дел по Республике Калмыкия"	0814026664	081601001	ФГКУ ОВО МВД по Республике Калмыкия	1020800762069	0105100000010	Министерство внутренних дел по Республике Калмыкия	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08596699	85401000000	Элиста	75.24.1	358000	08000000000	Калмыкия			08000001000	Элиста			299, 301		0617010	Государственное учреждение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	85701000	Город Элиста	7-84722-40213	http://		85701000	Город Элиста	Настинов	Наран	Мазанович	Начальник 	0173100000062	Министерство внутренних дел Российской Федерации
0805100000001	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Республике Калмыкия"	0814167270	081601001	0805100000001	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Республике Калмыкия"	0814167270	081601001	ФКУЗ "МСЧ МВД России по Республике Калмыкия"	1060814038064	0105100000010	Министерство внутренних дел по Республике Калмыкия	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08585661	85401000000	Элиста	85.32,85.12,85.11.1,85.14.1,74.70.3,85.13,85.14.2,85.14.3,85.11.2,85.14.5	358003	08000000000	Калмыкия Респ			08000001000	Элиста г			28		0500000	Здравоохранение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			8-84722-41269		msch_mvd_po_rk@mail.ru	85701000	- Город Элиста	Убушаев	Анатолий	Босхамджиевич	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0868100000025	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел  Российской Федерации по Ульяновской области"	7325059183	732501001	0868100000025	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел  Российской Федерации по Ульяновской области"	7325059183	732501001	ФКУЗ "МСЧ МВД России по Ульяновской области"	1067325003558	0168100000019	Управление Министерства внутренних дел Российской Федерации по Ульяновской области	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08835684	73401000000	Ульяновск	85.11.1	432002	73000000000	Ульяновская обл			73000001000	Ульяновск г	730000010000486		17		0500000	Здравоохранение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	73701000	- город Ульяновск	7-88422-674588		msch_uvd@ulx.ru	73701000	- город Ульяновск	Корженевич	Владимир	Исаакович	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0868100000025	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел  Российской Федерации по Ульяновской области"	7325059183	732501001	0868100000025	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел  Российской Федерации по Ульяновской области"	7325059183	732501001	ФКУЗ "МСЧ МВД России по Ульяновской области"	1067325003558	0168100000019	Управление Министерства внутренних дел Российской Федерации по Ульяновской области	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08835684	73401000000	Ульяновск	85.11.1	432002	73000000000	Ульяновская обл			73000001000	Ульяновск г	730000010000486		17		0500000	Здравоохранение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	73701000	- город Ульяновск	7-88422-674588		msch_uvd@ulx.ru	73701000	- город Ульяновск	Корженевич	Владимир	Исаакович	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0849100000014	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Мурманской области"	5190147953	519001001	0849100000014	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Мурманской области"	5190147953	519001001	ФКУЗ "МСЧ МВД России по Мурманской области"	1065190052982	0149100000011	Управление Министерства внутренних дел Российской Федерации по Мурманской области	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08813151	47401367000	Октябрьский	85.11.1,85.12,85.14.3,24.42.1,85.14.2,52.31,85.14.1,85.14.5,85.13	183071	51000000000	Мурманская обл			51000001000	Мурманск г	510000010000094		26		0509000	Медико-санитарная часть, в том числе центральная	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	47701000	город Мурманск	7-8152-451568	http://mschmvd51.ucoz.ru	gosp51@mail.ru	47701000	город Мурманск	Махмутова	Виктория	Ринатовна	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0849100000014	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Мурманской области"	5190147953	519001001	0849100000014	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Мурманской области"	5190147953	519001001	ФКУЗ "МСЧ МВД России по Мурманской области"	1065190052982	0149100000011	Управление Министерства внутренних дел Российской Федерации по Мурманской области	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08813151	47401367000	Октябрьский	85.11.1,85.12,85.14.3,24.42.1,85.14.2,52.31,85.14.1,85.14.5,85.13	183071	51000000000	Мурманская обл			51000001000	Мурманск г	510000010000094		26		0509000	Медико-санитарная часть, в том числе центральная	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	47701000	город Мурманск	7-8152-451568	http://mschmvd51.ucoz.ru	gosp51@mail.ru	47701000	город Мурманск	Махмутова	Виктория	Ринатовна	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0895100000315	федеральное государственное казенное учреждение "Управление вневедомственной охраны Управления Министерства внутренних дел Российской Федерации по Томской области"	7017311832	701701001	0895100000315	федеральное государственное казенное учреждение "Управление вневедомственной охраны Управления Министерства внутренних дел Российской Федерации по Томской области"	7017311832	701701001	ФГКУ УВО УМВД России по Томской области	1127017021108	0165100000060	Управление Министерства внутренних дел Российской Федерации по Томской области	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	74	Казенные учреждения	1310500	Министерство внутренних дел Российской Федерации	08684765	69401372000	Советский	75.24,75.24.1	634021	70000000000	Томская обл			70000001000	Томск г	700000010000833		105/1		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-3822-440882	http://uvo.tom.ru	uvotomsk@rambler.ru	69701000	Город Томск	Айбатов	Раис	Рамильевич	начальник ФГКУ УВО УМВД России по Томской области	0173100000062	Министерство внутренних дел Российской Федерации
0895100000315	федеральное государственное казенное учреждение "Управление вневедомственной охраны Управления Министерства внутренних дел Российской Федерации по Томской области"	7017311832	701701001	0895100000315	федеральное государственное казенное учреждение "Управление вневедомственной охраны Управления Министерства внутренних дел Российской Федерации по Томской области"	7017311832	701701001	ФГКУ УВО УМВД России по Томской области	1127017021108	0165100000060	Управление Министерства внутренних дел Российской Федерации по Томской области	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	74	Казенные учреждения	1310500	Министерство внутренних дел Российской Федерации	08684765	69401372000	Советский	75.24,75.24.1	634021	70000000000	Томская обл			70000001000	Томск г	700000010000833		105/1		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-3822-440882	http://uvo.tom.ru	uvotomsk@rambler.ru	69701000	Город Томск	Айбатов	Раис	Рамильевич	начальник ФГКУ УВО УМВД России по Томской области	0173100000062	Министерство внутренних дел Российской Федерации
0831100000001	федеральное государственное казенное образовательное учреждение высшего профессионального образования "Воронежский институт Министерства внутренних дел Российской Федерации"	3665006760	366501001	0831100000001	федеральное государственное казенное образовательное учреждение высшего профессионального образования "Воронежский институт Министерства внутренних дел Российской Федерации"	3665006760	366501001	ВИ МВД России, Воронежский институт МВД России	1023601579638	0173100000054	Министерство внутренних дел Российской Федерации	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08571660	20401385000	Советский	80.30.1,93.02,52.11,55.23.5,22.11.1,55.52,73.1,73.2,80.30.3,72.60,55.1,55.51,80.30.4,52.12	394065	36000000000	Воронежская обл			36000001000	Воронеж г			53		1006020	Институт	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			8-473-2623390			20701000	 город Воронеж	Симоненко	Александр	Викторович	Начальник института	0173100000062	Министерство внутренних дел Российской Федерации
